VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
7560, 2105, -0.05551, -0.03573,  0.094, -0.13706, -0.05728,  0.985,  0.50196,  0.50196,  1.00,  0.00,  0.10052,  0.97372
7561, 1978, -0.03675, -0.05496,  0.06815, -0.12231, -0.22952,  0.96559,  0.50196,  0.50196,  1.00,  0.00,  0.0777,  0.95273
7562, 1976, -0.05474, -0.04961,  0.06804, -0.11267, -0.21874,  0.96521,  0.50196,  0.50196,  1.00,  0.00,  0.07619,  0.9713
7563, 1975, -0.06411, -0.04076,  0.0679, -0.11222, -0.10057,  0.98463,  0.50196,  0.50196,  1.00,  0.00,  0.07814,  0.98167
7564, 2105, -0.05551, -0.03573,  0.094, -0.13706, -0.05728,  0.985,  0.50196,  0.50196,  1.00,  0.00,  0.10052,  0.97372
7565, 1976, -0.05474, -0.04961,  0.06804, -0.11267, -0.21874,  0.96521,  0.50196,  0.50196,  1.00,  0.00,  0.07619,  0.9713
7566, 2106,  0.24066, -0.03297,  0.13125, -0.32808,  0.01544,  0.94452,  0.50196,  0.50196,  1.00,  0.00,  0.15814,  0.68665
7567, 2107,  0.29965, -0.03056,  0.16691, -0.17189, -0.03553,  0.98447,  0.50196,  0.50196,  1.00,  0.00,  0.19499,  0.62922
7568, 2108,  0.29938, -0.03322,  0.14482, -0.17602, -0.08483,  0.98072,  0.50196,  0.50196,  1.00,  0.00,  0.17365,  0.62924
7569, 2109,  0.35321, -0.05132,  0.19335,  0.04797, -0.29338,  0.95466,  0.50196,  0.50196,  1.00,  0.00,  0.2125,  0.57525
7570, 2108,  0.29938, -0.03322,  0.14482, -0.17602, -0.08483,  0.98072,  0.50196,  0.50196,  1.00,  0.00,  0.17365,  0.62924
7571, 2107,  0.29965, -0.03056,  0.16691, -0.17189, -0.03553,  0.98447,  0.50196,  0.50196,  1.00,  0.00,  0.19499,  0.62922
7572, 2108,  0.29938, -0.03322,  0.14482, -0.17602, -0.08483,  0.98072,  0.50196,  0.50196,  1.00,  0.00,  0.17365,  0.62924
7573, 2109,  0.35321, -0.05132,  0.19335,  0.04797, -0.29338,  0.95466,  0.50196,  0.50196,  1.00,  0.00,  0.2125,  0.57525
7574, 2110,  0.35129, -0.03445,  0.1524,  0.04154, -0.2251,  0.97331,  0.50196,  0.50196,  1.00,  0.00,  0.18298,  0.57866
7575, 2111,  0.40217, -0.03878,  0.1837,  0.20837, -0.22744,  0.95124,  0.50196,  0.50196,  1.00,  0.00,  0.21128,  0.53069
7576, 2110,  0.35129, -0.03445,  0.1524,  0.04154, -0.2251,  0.97331,  0.50196,  0.50196,  1.00,  0.00,  0.18298,  0.57866
7577, 2109,  0.35321, -0.05132,  0.19335,  0.04797, -0.29338,  0.95466,  0.50196,  0.50196,  1.00,  0.00,  0.2125,  0.57525
7578, 2110,  0.35129, -0.03445,  0.1524,  0.04154, -0.2251,  0.97331,  0.50196,  0.50196,  1.00,  0.00,  0.18298,  0.57866
7579, 2111,  0.40217, -0.03878,  0.1837,  0.20837, -0.22744,  0.95124,  0.50196,  0.50196,  1.00,  0.00,  0.21128,  0.53069
7580, 2112,  0.40035, -0.0345,  0.15827,  0.22005, -0.24275,  0.9448,  0.50196,  0.50196,  1.00,  0.00,  0.19292,  0.53141
7581, 2113,  0.43668, -0.03104,  0.17309,  0.30039, -0.19257,  0.93417,  0.50196,  0.50196,  1.00,  0.00,  0.20803,  0.49753
7582, 2112,  0.40035, -0.0345,  0.15827,  0.22005, -0.24275,  0.9448,  0.50196,  0.50196,  1.00,  0.00,  0.19292,  0.53141
7583, 2111,  0.40217, -0.03878,  0.1837,  0.20837, -0.22744,  0.95124,  0.50196,  0.50196,  1.00,  0.00,  0.21128,  0.53069
7584, 2112,  0.40035, -0.0345,  0.15827,  0.22005, -0.24275,  0.9448,  0.50196,  0.50196,  1.00,  0.00,  0.19292,  0.53141
7585, 2113,  0.43668, -0.03104,  0.17309,  0.30039, -0.19257,  0.93417,  0.50196,  0.50196,  1.00,  0.00,  0.20803,  0.49753
7586, 2114,  0.43608, -0.03014,  0.15596,  0.30994, -0.21569,  0.92597,  0.50196,  0.50196,  1.00,  0.00,  0.19562,  0.49745
7587, 2113,  0.43668, -0.03104,  0.17309,  0.30039, -0.19257,  0.93417,  0.50196,  0.50196,  1.00,  0.00,  0.20803,  0.49753
7588, 2115,  0.48787, -0.01744,  0.13918,  0.38574, -0.14341,  0.91139,  0.50196,  0.50196,  1.00,  0.00,  0.19033,  0.45437
7589, 2114,  0.43608, -0.03014,  0.15596,  0.30994, -0.21569,  0.92597,  0.50196,  0.50196,  1.00,  0.00,  0.19562,  0.49745
7590, 2106,  0.24066, -0.03297,  0.13125, -0.32808,  0.01544,  0.94452,  0.50196,  0.50196,  1.00,  0.00,  0.15814,  0.68665
7591, 2116,  0.30065, -0.03979,  0.19652, -0.14368, -0.1159,  0.98281,  0.50196,  0.50196,  1.00,  0.00,  0.21468,  0.62746
7592, 2107,  0.29965, -0.03056,  0.16691, -0.17189, -0.03553,  0.98447,  0.50196,  0.50196,  1.00,  0.00,  0.19499,  0.62922
7593, 2116,  0.30065, -0.03979,  0.19652, -0.14368, -0.1159,  0.98281,  0.50196,  0.50196,  1.00,  0.00,  0.21468,  0.62746
7594, 2117,  0.35188, -0.02296,  0.18028,  0.01338, -0.04117,  0.99889,  0.50196,  0.50196,  1.00,  0.00,  0.21798,  0.58034
7595, 2107,  0.29965, -0.03056,  0.16691, -0.17189, -0.03553,  0.98447,  0.50196,  0.50196,  1.00,  0.00,  0.19499,  0.62922
7596, 2117,  0.35188, -0.02296,  0.18028,  0.01338, -0.04117,  0.99889,  0.50196,  0.50196,  1.00,  0.00,  0.21798,  0.58034
7597, 2116,  0.30065, -0.03979,  0.19652, -0.14368, -0.1159,  0.98281,  0.50196,  0.50196,  1.00,  0.00,  0.21468,  0.62746
7598, 2118,  0.35311, -0.03292,  0.19938,  0.02792, -0.11502,  0.99281,  0.50196,  0.50196,  1.00,  0.00,  0.22702,  0.5797
7599, 2119,  0.37698, -0.02731,  0.19637,  0.11384, -0.09671,  0.98878,  0.50196,  0.50196,  1.00,  0.00,  0.22942,  0.55654
7600, 2117,  0.35188, -0.02296,  0.18028,  0.01338, -0.04117,  0.99889,  0.50196,  0.50196,  1.00,  0.00,  0.21798,  0.58034
7601, 2118,  0.35311, -0.03292,  0.19938,  0.02792, -0.11502,  0.99281,  0.50196,  0.50196,  1.00,  0.00,  0.22702,  0.5797
7602, 2117,  0.35188, -0.02296,  0.18028,  0.01338, -0.04117,  0.99889,  0.50196,  0.50196,  1.00,  0.00,  0.21798,  0.58034
7603, 2119,  0.37698, -0.02731,  0.19637,  0.11384, -0.09671,  0.98878,  0.50196,  0.50196,  1.00,  0.00,  0.22942,  0.55654
7604, 2120,  0.37601, -0.02015,  0.1852,  0.10754, -0.04869,  0.99301,  0.50196,  0.50196,  1.00,  0.00,  0.22338,  0.55587
7605, 2119,  0.37698, -0.02731,  0.19637,  0.11384, -0.09671,  0.98878,  0.50196,  0.50196,  1.00,  0.00,  0.22942,  0.55654
7606, 2121,  0.41959, -0.01341,  0.18582,  0.24072, -0.05268,  0.96916,  0.50196,  0.50196,  1.00,  0.00,  0.22689,  0.52166
7607, 2120,  0.37601, -0.02015,  0.1852,  0.10754, -0.04869,  0.99301,  0.50196,  0.50196,  1.00,  0.00,  0.22338,  0.55587
7608, 2116,  0.30065, -0.03979,  0.19652, -0.14368, -0.1159,  0.98281,  0.50196,  0.50196,  1.00,  0.00,  0.21468,  0.62746
7609, 2106,  0.24066, -0.03297,  0.13125, -0.32808,  0.01544,  0.94452,  0.50196,  0.50196,  1.00,  0.00,  0.15814,  0.68665
7610, 2122,  0.24124, -0.04245,  0.18305, -0.29646, -0.08766,  0.95101,  0.50196,  0.50196,  1.00,  0.00,  0.19746,  0.68378
7611, 2122,  0.24124, -0.04245,  0.18305, -0.29646, -0.08766,  0.95101,  0.50196,  0.50196,  1.00,  0.00,  0.19746,  0.68378
7612, 2123,  0.18968, -0.03202,  0.11783, -0.35035,  0.02295,  0.93632,  0.50196,  0.50196,  1.00,  0.00,  0.14362,  0.73577
7613, 2124,  0.19107, -0.0429,  0.16435, -0.34595, -0.07605,  0.93514,  0.50196,  0.50196,  1.00,  0.00,  0.17801,  0.73269
7614, 2123,  0.18968, -0.03202,  0.11783, -0.35035,  0.02295,  0.93632,  0.50196,  0.50196,  1.00,  0.00,  0.14362,  0.73577
7615, 2122,  0.24124, -0.04245,  0.18305, -0.29646, -0.08766,  0.95101,  0.50196,  0.50196,  1.00,  0.00,  0.19746,  0.68378
7616, 2106,  0.24066, -0.03297,  0.13125, -0.32808,  0.01544,  0.94452,  0.50196,  0.50196,  1.00,  0.00,  0.15814,  0.68665
7617, 2125,  0.14225, -0.03319,  0.10576, -0.32166,  0.00182,  0.94685,  0.50196,  0.50196,  1.00,  0.00,  0.12972,  0.78115
7618, 2124,  0.19107, -0.0429,  0.16435, -0.34595, -0.07605,  0.93514,  0.50196,  0.50196,  1.00,  0.00,  0.17801,  0.73269
7619, 2123,  0.18968, -0.03202,  0.11783, -0.35035,  0.02295,  0.93632,  0.50196,  0.50196,  1.00,  0.00,  0.14362,  0.73577
7620, 2124,  0.19107, -0.0429,  0.16435, -0.34595, -0.07605,  0.93514,  0.50196,  0.50196,  1.00,  0.00,  0.17801,  0.73269
7621, 2125,  0.14225, -0.03319,  0.10576, -0.32166,  0.00182,  0.94685,  0.50196,  0.50196,  1.00,  0.00,  0.12972,  0.78115
7622, 2126,  0.14359, -0.04296,  0.14579, -0.33268, -0.07309,  0.9402,  0.50196,  0.50196,  1.00,  0.00,  0.15886,  0.77887
7623, 2127,  0.09489, -0.03363,  0.09412, -0.291, -0.02107,  0.95649,  0.50196,  0.50196,  1.00,  0.00,  0.11625,  0.82742
7624, 2126,  0.14359, -0.04296,  0.14579, -0.33268, -0.07309,  0.9402,  0.50196,  0.50196,  1.00,  0.00,  0.15886,  0.77887
7625, 2125,  0.14225, -0.03319,  0.10576, -0.32166,  0.00182,  0.94685,  0.50196,  0.50196,  1.00,  0.00,  0.12972,  0.78115
7626, 2126,  0.14359, -0.04296,  0.14579, -0.33268, -0.07309,  0.9402,  0.50196,  0.50196,  1.00,  0.00,  0.15886,  0.77887
7627, 2127,  0.09489, -0.03363,  0.09412, -0.291, -0.02107,  0.95649,  0.50196,  0.50196,  1.00,  0.00,  0.11625,  0.82742
7628, 2128,  0.09561, -0.04203,  0.12871, -0.29837, -0.07501,  0.9515,  0.50196,  0.50196,  1.00,  0.00,  0.14098,  0.82589
7629, 2129,  0.04483, -0.03474,  0.08302, -0.25915, -0.02416,  0.96553,  0.50196,  0.50196,  1.00,  0.00,  0.10303,  0.87582
7630, 2128,  0.09561, -0.04203,  0.12871, -0.29837, -0.07501,  0.9515,  0.50196,  0.50196,  1.00,  0.00,  0.14098,  0.82589
7631, 2127,  0.09489, -0.03363,  0.09412, -0.291, -0.02107,  0.95649,  0.50196,  0.50196,  1.00,  0.00,  0.11625,  0.82742
7632, 2128,  0.09561, -0.04203,  0.12871, -0.29837, -0.07501,  0.9515,  0.50196,  0.50196,  1.00,  0.00,  0.14098,  0.82589
7633, 2129,  0.04483, -0.03474,  0.08302, -0.25915, -0.02416,  0.96553,  0.50196,  0.50196,  1.00,  0.00,  0.10303,  0.87582
7634, 2130,  0.04625, -0.04143,  0.1127, -0.26308, -0.07733,  0.96166,  0.50196,  0.50196,  1.00,  0.00,  0.12435,  0.87356
7635, 2129,  0.04483, -0.03474,  0.08302, -0.25915, -0.02416,  0.96553,  0.50196,  0.50196,  1.00,  0.00,  0.10303,  0.87582
7636, 2131, -0.00038, -0.04081,  0.1007, -0.21469, -0.056,  0.97507,  0.50196,  0.50196,  1.00,  0.00,  0.11196,  0.91786
7637, 2130,  0.04625, -0.04143,  0.1127, -0.26308, -0.07733,  0.96166,  0.50196,  0.50196,  1.00,  0.00,  0.12435,  0.87356
7638, 2131, -0.00038, -0.04081,  0.1007, -0.21469, -0.056,  0.97507,  0.50196,  0.50196,  1.00,  0.00,  0.11196,  0.91786
7639, 2129,  0.04483, -0.03474,  0.08302, -0.25915, -0.02416,  0.96553,  0.50196,  0.50196,  1.00,  0.00,  0.10303,  0.87582
7640, 2132,  0.00167, -0.035,  0.07998, -0.21363,  0.00473,  0.9769,  0.50196,  0.50196,  1.00,  0.00,  0.09791,  0.9177
7641, 2132,  0.00167, -0.035,  0.07998, -0.21363,  0.00473,  0.9769,  0.50196,  0.50196,  1.00,  0.00,  0.09791,  0.9177
7642, 2133, -0.03444, -0.0398,  0.09584, -0.15828, -0.02981,  0.98694,  0.50196,  0.50196,  1.00,  0.00,  0.1084,  0.95143
7643, 2131, -0.00038, -0.04081,  0.1007, -0.21469, -0.056,  0.97507,  0.50196,  0.50196,  1.00,  0.00,  0.11196,  0.91786
7644, 2133, -0.03444, -0.0398,  0.09584, -0.15828, -0.02981,  0.98694,  0.50196,  0.50196,  1.00,  0.00,  0.1084,  0.95143
7645, 2132,  0.00167, -0.035,  0.07998, -0.21363,  0.00473,  0.9769,  0.50196,  0.50196,  1.00,  0.00,  0.09791,  0.9177
7646, 2134, -0.03297, -0.03466,  0.0851, -0.16057,  0.01876,  0.98685,  0.50196,  0.50196,  1.00,  0.00,  0.10083,  0.95175
7647, 2134, -0.03297, -0.03466,  0.0851, -0.16057,  0.01876,  0.98685,  0.50196,  0.50196,  1.00,  0.00,  0.10083,  0.95175
7648, 2135, -0.05607, -0.0394,  0.09817, -0.13416, -0.08279,  0.98358,  0.50196,  0.50196,  1.00,  0.00,  0.10709,  0.97333
7649, 2133, -0.03444, -0.0398,  0.09584, -0.15828, -0.02981,  0.98694,  0.50196,  0.50196,  1.00,  0.00,  0.1084,  0.95143
7650, 2135, -0.05607, -0.0394,  0.09817, -0.13416, -0.08279,  0.98358,  0.50196,  0.50196,  1.00,  0.00,  0.10709,  0.97333
7651, 2134, -0.03297, -0.03466,  0.0851, -0.16057,  0.01876,  0.98685,  0.50196,  0.50196,  1.00,  0.00,  0.10083,  0.95175
7652, 2136, -0.05551, -0.03573,  0.094, -0.13706, -0.05728,  0.985,  0.50196,  0.50196,  1.00,  0.00,  0.10052,  0.97372
7653, 2136, -0.05551, -0.03573,  0.094, -0.13706, -0.05728,  0.985,  0.50196,  0.50196,  1.00,  0.00,  0.10052,  0.97372
7654, 2137, -0.07809, -0.03572,  0.10017, -0.12666, -0.1173,  0.98499,  0.50196,  0.50196,  1.00,  0.00,  0.10763,  0.99395
7655, 2135, -0.05607, -0.0394,  0.09817, -0.13416, -0.08279,  0.98358,  0.50196,  0.50196,  1.00,  0.00,  0.10709,  0.97333
7656, 2138,  0.41959, -0.01341,  0.18582,  0.24072, -0.05268,  0.96916,  0.50196,  0.50196,  1.00,  0.00,  0.22689,  0.52166
7657, 2139,  0.38081, -0.03797,  0.19019,  0.13921, -0.19649,  0.97057,  0.50196,  0.50196,  1.00,  0.00,  0.21928,  0.55153
7658, 2140,  0.37601, -0.02015,  0.1852,  0.10754, -0.04869,  0.99301,  0.50196,  0.50196,  1.00,  0.00,  0.22338,  0.55587
7659, 2141,  0.35321, -0.05132,  0.19335,  0.04797, -0.29338,  0.95466,  0.50196,  0.50196,  1.00,  0.00,  0.2125,  0.57525
7660, 2140,  0.37601, -0.02015,  0.1852,  0.10754, -0.04869,  0.99301,  0.50196,  0.50196,  1.00,  0.00,  0.22338,  0.55587
7661, 2139,  0.38081, -0.03797,  0.19019,  0.13921, -0.19649,  0.97057,  0.50196,  0.50196,  1.00,  0.00,  0.21928,  0.55153
7662, 2140,  0.37601, -0.02015,  0.1852,  0.10754, -0.04869,  0.99301,  0.50196,  0.50196,  1.00,  0.00,  0.22338,  0.55587
7663, 2141,  0.35321, -0.05132,  0.19335,  0.04797, -0.29338,  0.95466,  0.50196,  0.50196,  1.00,  0.00,  0.2125,  0.57525
7664, 2142,  0.35188, -0.02296,  0.18028,  0.01338, -0.04117,  0.99889,  0.50196,  0.50196,  1.00,  0.00,  0.21798,  0.58034
7665, 2143,  0.29965, -0.03056,  0.16691, -0.17189, -0.03553,  0.98447,  0.50196,  0.50196,  1.00,  0.00,  0.19499,  0.62922
7666, 2142,  0.35188, -0.02296,  0.18028,  0.01338, -0.04117,  0.99889,  0.50196,  0.50196,  1.00,  0.00,  0.21798,  0.58034
7667, 2141,  0.35321, -0.05132,  0.19335,  0.04797, -0.29338,  0.95466,  0.50196,  0.50196,  1.00,  0.00,  0.2125,  0.57525
7668, 1942,  0.24377, -0.10368,  0.06573, -0.28485, -0.90555,  0.31439,  0.50196,  0.50196,  1.00,  0.00,  0.06832,  0.67512
7669, 1958,  0.24369, -0.1061,  0.05208, -0.29294, -0.92,  0.26035,  0.50196,  0.50196,  1.00,  0.00,  0.05462,  0.67481
7670, 1943,  0.19217, -0.09265,  0.05071, -0.28059, -0.92702,  0.24815,  0.50196,  0.50196,  1.00,  0.00,  0.05435,  0.72587
7671, 2144,  0.44017, -0.06921,  0.13895,  0.29322, -0.50661,  0.81078,  0.50196,  0.50196,  1.00,  0.00,  0.16709,  0.48597
7672, 2145,  0.39779, -0.08853,  0.14751,  0.17231, -0.59816,  0.78263,  0.50196,  0.50196,  1.00,  0.00,  0.16172,  0.52381
7673, 2146,  0.39751, -0.07942,  0.14161,  0.18004, -0.58385,  0.79164,  0.50196,  0.50196,  1.00,  0.00,  0.16421,  0.52543
7674, 2147,  0.35181, -0.08512,  0.13257,  0.0171, -0.67179,  0.74049,  0.50196,  0.50196,  1.00,  0.00,  0.14689,  0.56894
7675, 2146,  0.39751, -0.07942,  0.14161,  0.18004, -0.58385,  0.79164,  0.50196,  0.50196,  1.00,  0.00,  0.16421,  0.52543
7676, 2145,  0.39779, -0.08853,  0.14751,  0.17231, -0.59816,  0.78263,  0.50196,  0.50196,  1.00,  0.00,  0.16172,  0.52381
7677, 2148, -0.06213, -0.04547,  0.01995, -0.02034, -0.9728,  0.23052,  0.50196,  0.50196,  0.00,  0.00,  0.57488,  0.94215
7678, 2149, -0.03768, -0.03841, -0.00096, -0.03239, -0.99923,  0.02197,  0.50196,  0.50196,  0.00,  0.00,  0.5993,  0.92173
7679, 2150, -0.0385, -0.03304,  0.01603, -0.02891, -0.98456,  0.17266,  0.50196,  0.50196,  0.00,  0.00,  0.60133,  0.93812
7680, 2149, -0.03768, -0.03841, -0.00096, -0.03239, -0.99923,  0.02197,  0.50196,  0.50196,  0.00,  0.00,  0.5993,  0.92173
7681, 2148, -0.06213, -0.04547,  0.01995, -0.02034, -0.9728,  0.23052,  0.50196,  0.50196,  0.00,  0.00,  0.57488,  0.94215
7682, 2151, -0.06172, -0.04794, -0.00051, -0.00271, -0.99983,  0.01504,  0.50196,  0.50196,  0.00,  0.00,  0.57426,  0.9223
7683, 2150, -0.0385, -0.03304,  0.01603, -0.02891, -0.98456,  0.17266,  0.50196,  0.50196,  0.00,  0.00,  0.60133,  0.93812
7684, 2152, -0.06059, -0.03528,  0.04097, -0.12346, -0.2036,  0.97124,  0.50196,  0.50196,  0.00,  0.00,  0.58085,  0.96369
7685, 2148, -0.06213, -0.04547,  0.01995, -0.02034, -0.9728,  0.23052,  0.50196,  0.50196,  0.00,  0.00,  0.57488,  0.94215
7686, 2152, -0.06059, -0.03528,  0.04097, -0.12346, -0.2036,  0.97124,  0.50196,  0.50196,  0.00,  0.00,  0.58085,  0.96369
7687, 2150, -0.0385, -0.03304,  0.01603, -0.02891, -0.98456,  0.17266,  0.50196,  0.50196,  0.00,  0.00,  0.60133,  0.93812
7688, 2153, -0.03947, -0.02703,  0.03131, -0.16036, -0.14848,  0.97583,  0.50196,  0.50196,  0.00,  0.00,  0.603,  0.95414
7689, 2154, -0.04267, -0.01604,  0.04812, -0.15474,  0.03543,  0.98732,  0.50196,  0.50196,  0.00,  0.00,  0.60527,  0.97377
7690, 2152, -0.06059, -0.03528,  0.04097, -0.12346, -0.2036,  0.97124,  0.50196,  0.50196,  0.00,  0.00,  0.58085,  0.96369
7691, 2153, -0.03947, -0.02703,  0.03131, -0.16036, -0.14848,  0.97583,  0.50196,  0.50196,  0.00,  0.00,  0.603,  0.95414
7692, 2152, -0.06059, -0.03528,  0.04097, -0.12346, -0.2036,  0.97124,  0.50196,  0.50196,  0.00,  0.00,  0.58085,  0.96369
7693, 2154, -0.04267, -0.01604,  0.04812, -0.15474,  0.03543,  0.98732,  0.50196,  0.50196,  0.00,  0.00,  0.60527,  0.97377
7694, 2155, -0.0634, -0.02336,  0.05781, -0.13806, -0.05572,  0.98885,  0.50196,  0.50196,  0.00,  0.00,  0.58415,  0.98384
7695, 2156, -0.02358, -0.01778,  0.02666, -0.17169,  0.06153,  0.98323,  0.50196,  0.50196,  0.00,  0.00,  0.62121,  0.95071
7696, 2154, -0.04267, -0.01604,  0.04812, -0.15474,  0.03543,  0.98732,  0.50196,  0.50196,  0.00,  0.00,  0.60527,  0.97377
7697, 2153, -0.03947, -0.02703,  0.03131, -0.16036, -0.14848,  0.97583,  0.50196,  0.50196,  0.00,  0.00,  0.603,  0.95414
7698, 2154, -0.04267, -0.01604,  0.04812, -0.15474,  0.03543,  0.98732,  0.50196,  0.50196,  0.00,  0.00,  0.60527,  0.97377
7699, 2156, -0.02358, -0.01778,  0.02666, -0.17169,  0.06153,  0.98323,  0.50196,  0.50196,  0.00,  0.00,  0.62121,  0.95071
7700, 2157, -0.02782, -0.00771,  0.03881,  0.06825,  0.50303,  0.86157,  0.50196,  0.50196,  0.00,  0.00,  0.62265,  0.96673
7701, 2158, -0.03719,  0.00486,  0.05424,  0.0331,  0.43995,  0.89741,  0.50196,  0.50196,  0.00,  0.00,  0.62183,  0.98586
7702, 2154, -0.04267, -0.01604,  0.04812, -0.15474,  0.03543,  0.98732,  0.50196,  0.50196,  0.00,  0.00,  0.60527,  0.97377
7703, 2157, -0.02782, -0.00771,  0.03881,  0.06825,  0.50303,  0.86157,  0.50196,  0.50196,  0.00,  0.00,  0.62265,  0.96673
7704, 2154, -0.04267, -0.01604,  0.04812, -0.15474,  0.03543,  0.98732,  0.50196,  0.50196,  0.00,  0.00,  0.60527,  0.97377
7705, 2158, -0.03719,  0.00486,  0.05424,  0.0331,  0.43995,  0.89741,  0.50196,  0.50196,  0.00,  0.00,  0.62183,  0.98586
7706, 2159, -0.057, -0.00018,  0.05765, -0.10438,  0.17159,  0.97962,  0.50196,  0.50196,  0.00,  0.00,  0.60413,  0.99644
7707, 2155, -0.0634, -0.02336,  0.05781, -0.13806, -0.05572,  0.98885,  0.50196,  0.50196,  0.00,  0.00,  0.58415,  0.98384
7708, 2154, -0.04267, -0.01604,  0.04812, -0.15474,  0.03543,  0.98732,  0.50196,  0.50196,  0.00,  0.00,  0.60527,  0.97377
7709, 2159, -0.057, -0.00018,  0.05765, -0.10438,  0.17159,  0.97962,  0.50196,  0.50196,  0.00,  0.00,  0.60413,  0.99644
7710, 2160, -0.02241, -0.02029,  0.02102, -0.06134, -0.97265,  0.22402,  0.50196,  0.50196,  0.00,  0.00,  0.62112,  0.94448
7711, 2156, -0.02358, -0.01778,  0.02666, -0.17169,  0.06153,  0.98323,  0.50196,  0.50196,  0.00,  0.00,  0.62121,  0.95071
7712, 2153, -0.03947, -0.02703,  0.03131, -0.16036, -0.14848,  0.97583,  0.50196,  0.50196,  0.00,  0.00,  0.603,  0.95414
7713, 2150, -0.0385, -0.03304,  0.01603, -0.02891, -0.98456,  0.17266,  0.50196,  0.50196,  0.00,  0.00,  0.60133,  0.93812
7714, 2160, -0.02241, -0.02029,  0.02102, -0.06134, -0.97265,  0.22402,  0.50196,  0.50196,  0.00,  0.00,  0.62112,  0.94448
7715, 2153, -0.03947, -0.02703,  0.03131, -0.16036, -0.14848,  0.97583,  0.50196,  0.50196,  0.00,  0.00,  0.603,  0.95414
7716, 2149, -0.03768, -0.03841, -0.00096, -0.03239, -0.99923,  0.02197,  0.50196,  0.50196,  0.00,  0.00,  0.5993,  0.92173
7717, 2161, -0.02034, -0.02706,  0.00473, -0.04903, -0.99753,  0.05037,  0.50196,  0.50196,  0.00,  0.00,  0.61989,  0.92691
7718, 2150, -0.0385, -0.03304,  0.01603, -0.02891, -0.98456,  0.17266,  0.50196,  0.50196,  0.00,  0.00,  0.60133,  0.93812
7719, 2161, -0.02034, -0.02706,  0.00473, -0.04903, -0.99753,  0.05037,  0.50196,  0.50196,  0.00,  0.00,  0.61989,  0.92691
7720, 2162, -0.02056, -0.02434,  0.01309, -0.05374, -0.98903,  0.13758,  0.50196,  0.50196,  0.00,  0.00,  0.62088,  0.93553
7721, 2150, -0.0385, -0.03304,  0.01603, -0.02891, -0.98456,  0.17266,  0.50196,  0.50196,  0.00,  0.00,  0.60133,  0.93812
7722, 2160, -0.02241, -0.02029,  0.02102, -0.06134, -0.97265,  0.22402,  0.50196,  0.50196,  0.00,  0.00,  0.62112,  0.94448
7723, 2150, -0.0385, -0.03304,  0.01603, -0.02891, -0.98456,  0.17266,  0.50196,  0.50196,  0.00,  0.00,  0.60133,  0.93812
7724, 2162, -0.02056, -0.02434,  0.01309, -0.05374, -0.98903,  0.13758,  0.50196,  0.50196,  0.00,  0.00,  0.62088,  0.93553
7725, 2149, -0.03768, -0.03841, -0.00096, -0.03239, -0.99923,  0.02197,  0.50196,  0.50196,  0.00,  0.00,  0.5993,  0.92173
7726, 2163, -0.01982, -0.03007,  1.71019E-6, -0.04956, -0.99874,  0.00745,  0.50196,  0.50196,  0.00,  0.00,  0.61947,  0.92128
7727, 2161, -0.02034, -0.02706,  0.00473, -0.04903, -0.99753,  0.05037,  0.50196,  0.50196,  0.00,  0.00,  0.61989,  0.92691
7728, 2163, -0.01982, -0.03007,  1.71019E-6, -0.04956, -0.99874,  0.00745,  0.50196,  0.50196,  0.00,  0.00,  0.61947,  0.92128
7729, 2164, -0.01061, -0.02946,  1.71251E-6, -0.0666, -0.99775,  0.00713,  0.50196,  0.50196,  0.00,  0.00,  0.6287,  0.92107
7730, 2161, -0.02034, -0.02706,  0.00473, -0.04903, -0.99753,  0.05037,  0.50196,  0.50196,  0.00,  0.00,  0.61989,  0.92691
7731, 2161, -0.02034, -0.02706,  0.00473, -0.04903, -0.99753,  0.05037,  0.50196,  0.50196,  0.00,  0.00,  0.61989,  0.92691
7732, 2165, -0.01328, -0.02427,  0.00745, -0.06211, -0.99504,  0.07767,  0.50196,  0.50196,  0.02986,  0.00,  0.62742,  0.92931
7733, 2162, -0.02056, -0.02434,  0.01309, -0.05374, -0.98903,  0.13758,  0.50196,  0.50196,  0.00,  0.00,  0.62088,  0.93553
7734, 2162, -0.02056, -0.02434,  0.01309, -0.05374, -0.98903,  0.13758,  0.50196,  0.50196,  0.00,  0.00,  0.62088,  0.93553
7735, 2166, -0.01533, -0.02137,  0.01406, -0.06488, -0.98609,  0.15303,  0.50196,  0.50196,  0.00,  0.00,  0.62678,  0.93649
7736, 2160, -0.02241, -0.02029,  0.02102, -0.06134, -0.97265,  0.22402,  0.50196,  0.50196,  0.00,  0.00,  0.62112,  0.94448
7737, 2160, -0.02241, -0.02029,  0.02102, -0.06134, -0.97265,  0.22402,  0.50196,  0.50196,  0.00,  0.00,  0.62112,  0.94448
7738, 2167, -0.01438, -0.01879,  0.01954,  0.0439,  0.50292,  0.86322,  0.50196,  0.50196,  0.00,  0.00,  0.62895,  0.94229
7739, 2156, -0.02358, -0.01778,  0.02666, -0.17169,  0.06153,  0.98323,  0.50196,  0.50196,  0.00,  0.00,  0.62121,  0.95071
