VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
11864,3216,-0.36129,-0.07946,-0.02269,-0.38791,-0.91423,-0.11711,-0.00491,-0.125,0.99214,1,1,0.50196,1,1,0.2688,0.61858,0.5053,0.47604,0.9994
11865,2175,-0.35905,-0.0776,-0.04119,-0.48468,-0.84043,-0.24052,-0.06744,-0.23848,0.96809,1,1,0.50196,1,1,0.24048,0.6152,0.50853,0.48981,0.99982
11866,3213,-0.37455,-0.07039,-0.02069,-0.59343,-0.74499,-0.30462,-0.11427,-0.29666,0.94806,1,1,0.50196,1,1,0.26887,0.64412,0.50412,0.49767,0.99998
11867,3218,-0.37325,-0.05958,-0.04096,-0.82313,-0.40852,-0.39257,-0.22477,-0.40033,0.88762,1,1,0.50196,1,1,0.23294,0.65019,0.49958,0.50313,0.99999
11868,2177,-0.31317,-0.08284,-0.02342,0.14144,-0.98945,-0.0314,-0.05631,-0.03971,0.99762,1,1,0.50196,1,1,0.26894,0.54088,0.49802,0.49411,0.99996
11869,3217,-0.34169,-0.08418,-0.00374,-0.06154,-0.99807,-0.00808,-0.01368,-0.00677,0.99988,1,1,0.50196,1,1,0.30011,0.5863,0.49978,0.49543,0.99998
11870,2176,-0.3399,-0.08372,-0.02387,-0.08577,-0.99408,-0.06671,-0.015,-0.06569,0.99773,1,1,0.50196,1,1,0.26883,0.58365,0.49457,0.50074,0.99997
11871,3217,-0.34169,-0.08418,-0.00374,-0.06154,-0.99807,-0.00808,-0.01368,-0.00677,0.99988,1,1,0.50196,1,1,0.30011,0.5863,0.49978,0.49543,0.99998
11872,2177,-0.31317,-0.08284,-0.02342,0.14144,-0.98945,-0.0314,-0.05631,-0.03971,0.99762,1,1,0.50196,1,1,0.26894,0.54088,0.49802,0.49411,0.99996
11873,2182,-0.31345,-0.08154,-0.00322,0.13068,-0.99141,-0.00458,-0.05094,-0.01133,0.99864,1,1,0.50196,1,1,0.30034,0.53931,0.50001,0.50016,1
11874,3213,-0.37455,-0.07039,-0.02069,-0.59343,-0.74499,-0.30462,-0.11427,-0.29666,0.94806,1,1,0.50196,1,1,0.26887,0.64412,0.50412,0.49767,0.99998
11875,3219,-0.3811,-0.0543,-0.03201,-0.77637,-0.35815,-0.51848,-0.34148,-0.45259,0.82347,1,1,0.50196,1,1,0.24484,0.66589,0.49901,0.44921,0.99741
11876,3218,-0.37325,-0.05958,-0.04096,-0.82313,-0.40852,-0.39257,-0.22477,-0.40033,0.88762,1,1,0.50196,1,1,0.23294,0.65019,0.49958,0.50313,0.99999
11877,3219,-0.3811,-0.0543,-0.03201,-0.77637,-0.35815,-0.51848,-0.34148,-0.45259,0.82347,1,1,0.50196,1,1,0.24484,0.66589,0.49901,0.44921,0.99741
11878,3213,-0.37455,-0.07039,-0.02069,-0.59343,-0.74499,-0.30462,-0.11427,-0.29666,0.94806,1,1,0.50196,1,1,0.26887,0.64412,0.50412,0.49767,0.99998
11879,3220,-0.38212,-0.06558,-0.01964,-0.53196,-0.71151,-0.45886,-0.20532,-0.41742,0.88492,1,1,0.50196,1,1,0.26983,0.65792,0.50462,0.49954,0.99998
11880,3213,-0.37455,-0.07039,-0.02069,-0.59343,-0.74499,-0.30462,-0.11427,-0.29666,0.94806,1,1,0.50196,1,1,0.26887,0.64412,0.50412,0.49767,0.99998
11881,3221,-0.38258,-0.07055,-0.00482,-0.51523,-0.85664,-0.02302,0.0653,-0.06599,0.99538,1,1,0.50196,1,1,0.29432,0.6567,0.4992,0.5089,0.99992
11882,3220,-0.38212,-0.06558,-0.01964,-0.53196,-0.71151,-0.45886,-0.20532,-0.41742,0.88492,1,1,0.50196,1,1,0.26983,0.65792,0.50462,0.49954,0.99998
11883,3221,-0.38258,-0.07055,-0.00482,-0.51523,-0.85664,-0.02302,0.0653,-0.06599,0.99538,1,1,0.50196,1,1,0.29432,0.6567,0.4992,0.5089,0.99992
11884,3213,-0.37455,-0.07039,-0.02069,-0.59343,-0.74499,-0.30462,-0.11427,-0.29666,0.94806,1,1,0.50196,1,1,0.26887,0.64412,0.50412,0.49767,0.99998
11885,3215,-0.3748,-0.07494,-0.00436,-0.47616,-0.87919,-0.01598,0.05242,-0.04651,0.99748,1,1,0.50196,1,1,0.2956,0.64281,0.49995,0.50067,1
11886,3222,-0.37921,-0.03936,-0.03696,-0.91024,0.03374,-0.4107,-0.37718,-0.46956,0.79724,1,1,0.50196,1,1,0.2265,0.68266,0.48573,0.4821,0.99948
11887,3218,-0.37325,-0.05958,-0.04096,-0.82313,-0.40852,-0.39257,-0.22477,-0.40033,0.88762,1,1,0.50196,1,1,0.23294,0.65019,0.49958,0.50313,0.99999
11888,3219,-0.3811,-0.0543,-0.03201,-0.77637,-0.35815,-0.51848,-0.34148,-0.45259,0.82347,1,1,0.50196,1,1,0.24484,0.66589,0.49901,0.44921,0.99741
11889,3222,-0.37921,-0.03936,-0.03696,-0.91024,0.03374,-0.4107,-0.37718,-0.46956,0.79724,1,1,0.50196,1,1,0.2265,0.68266,0.48573,0.4821,0.99948
11890,3223,-0.37395,-0.03925,-0.0496,-0.93434,0.0595,-0.34805,-0.33741,-0.43817,0.83177,1,1,0.50196,1,1,0.20727,0.67377,0.50056,0.50096,1
11891,3218,-0.37325,-0.05958,-0.04096,-0.82313,-0.40852,-0.39257,-0.22477,-0.40033,0.88762,1,1,0.50196,1,1,0.23294,0.65019,0.49958,0.50313,0.99999
11892,3218,-0.37325,-0.05958,-0.04096,-0.82313,-0.40852,-0.39257,-0.22477,-0.40033,0.88762,1,1,0.50196,1,1,0.23294,0.65019,0.49958,0.50313,0.99999
11893,2174,-0.35469,-0.0737,-0.05877,-0.52615,-0.79073,-0.30904,-0.08161,-0.31543,0.9438,1,1,0.50196,1,1,0.21314,0.61077,0.49713,0.52023,0.99958
11894,2175,-0.35905,-0.0776,-0.04119,-0.48468,-0.84043,-0.24052,-0.06744,-0.23848,0.96809,1,1,0.50196,1,1,0.24048,0.6152,0.50853,0.48981,0.99982
11895,2174,-0.35469,-0.0737,-0.05877,-0.52615,-0.79073,-0.30904,-0.08161,-0.31543,0.9438,1,1,0.50196,1,1,0.21314,0.61077,0.49713,0.52023,0.99958
11896,3218,-0.37325,-0.05958,-0.04096,-0.82313,-0.40852,-0.39257,-0.22477,-0.40033,0.88762,1,1,0.50196,1,1,0.23294,0.65019,0.49958,0.50313,0.99999
11897,2172,-0.36587,-0.05848,-0.0581,-0.85499,-0.39517,-0.33065,-0.15232,-0.41856,0.89371,1,1,0.50196,1,1,0.20597,0.63926,0.49229,0.53196,0.99892
11898,3223,-0.37395,-0.03925,-0.0496,-0.93434,0.0595,-0.34805,-0.33741,-0.43817,0.83177,1,1,0.50196,1,1,0.20727,0.67377,0.50056,0.50096,1
11899,2172,-0.36587,-0.05848,-0.0581,-0.85499,-0.39517,-0.33065,-0.15232,-0.41856,0.89371,1,1,0.50196,1,1,0.20597,0.63926,0.49229,0.53196,0.99892
11900,3218,-0.37325,-0.05958,-0.04096,-0.82313,-0.40852,-0.39257,-0.22477,-0.40033,0.88762,1,1,0.50196,1,1,0.23294,0.65019,0.49958,0.50313,0.99999
11901,2172,-0.36587,-0.05848,-0.0581,-0.85499,-0.39517,-0.33065,-0.15232,-0.41856,0.89371,1,1,0.50196,1,1,0.20597,0.63926,0.49229,0.53196,0.99892
11902,3223,-0.37395,-0.03925,-0.0496,-0.93434,0.0595,-0.34805,-0.33741,-0.43817,0.83177,1,1,0.50196,1,1,0.20727,0.67377,0.50056,0.50096,1
11903,2173,-0.37031,-0.03874,-0.05901,-0.95261,0.04884,-0.29512,-0.2841,-0.45155,0.84407,1,1,0.50196,1,1,0.19194,0.66772,0.48371,0.54336,0.99785
11904,3224,-0.43688,-0.01577,-0.04001,0.63407,-0.63437,-0.44218,-0.7243,-0.28696,-0.62694,1,1,0.50196,1,0,0.53452,0.95952,0.50031,0.48184,0.99967
11905,3196,-0.44683,-0.02221,-0.04386,0.55399,-0.53369,-0.63896,-0.8274,-0.26793,-0.49358,1,1,0.50196,1,0,0.5533,0.95233,0.48888,0.48336,0.9996
11906,3225,-0.44284,-0.01876,-0.04414,0.60065,-0.72087,-0.34578,-0.73273,-0.3233,-0.59881,1,1,0.50196,1,0,0.54728,0.95828,0.5,0.50001,1
11907,3196,-0.44683,-0.02221,-0.04386,0.55399,-0.53369,-0.63896,-0.8274,-0.26793,-0.49358,1,1,0.50196,1,0,0.5533,0.95233,0.48888,0.48336,0.9996
11908,3224,-0.43688,-0.01577,-0.04001,0.63407,-0.63437,-0.44218,-0.7243,-0.28696,-0.62694,1,1,0.50196,1,0,0.53452,0.95952,0.50031,0.48184,0.99967
11909,3194,-0.44009,-0.02094,-0.03521,0.68372,-0.44045,-0.57791,-0.7181,-0.29087,-0.63101,1,1,0.50196,1,0,0.53346,0.94855,0.4992,0.4886,0.99987
11910,3193,-0.43063,-0.01273,-0.03468,0.66304,-0.54402,-0.51421,-0.69339,-0.18744,-0.69576,1,1,0.50196,1,0,0.52122,0.96105,0.49456,0.4928,0.99992
11911,3194,-0.44009,-0.02094,-0.03521,0.68372,-0.44045,-0.57791,-0.7181,-0.29087,-0.63101,1,1,0.50196,1,0,0.53346,0.94855,0.4992,0.4886,0.99987
11912,3224,-0.43688,-0.01577,-0.04001,0.63407,-0.63437,-0.44218,-0.7243,-0.28696,-0.62694,1,1,0.50196,1,0,0.53452,0.95952,0.50031,0.48184,0.99967
11913,3226,-0.4575,-0.03251,-0.0436,0.83331,-0.18547,-0.52076,-0.55229,-0.32002,-0.76978,1,1,0.50196,1,0,0.57234,0.93642,0.6759,0.43479,0.96347
11914,3227,-0.46028,-0.02597,-0.05037,0.83331,-0.18547,-0.52076,-0.55229,-0.32002,-0.76978,1,1,0.50196,1,0,0.58058,0.95127,0.5,0.5,1
11915,3228,-0.45822,-0.02431,-0.04768,0.83331,-0.18547,-0.52076,-0.55229,-0.32002,-0.76978,1,1,0.50196,1,0,0.5741,0.95214,0.65281,0.48459,0.97583
11916,3229,0.01949,0.07155,-0.04803,-0.21957,0.94689,0.1698,0.20268,0.22014,-0.95077,1,1,0.50196,1,1,0.61672,0.88788,0.5053,0.51362,0.99979
11917,3230,0.04416,0.05673,-0.02257,-0.09622,0.72397,0.66775,0.13477,0.67142,-0.72158,1,1,0.50196,1,1,0.5828,0.85976,0.50222,0.48468,0.99976
11918,3231,0.04485,0.05876,-0.02134,-0.15306,0.6121,0.76272,0.12681,0.77353,-0.60899,1,1,0.50196,1,1,0.58378,0.85494,0.52669,0.50748,0.99923
11919,3230,0.04416,0.05673,-0.02257,-0.09622,0.72397,0.66775,0.13477,0.67142,-0.72158,1,1,0.50196,1,1,0.5828,0.85976,0.50222,0.48468,0.99976
11920,3229,0.01949,0.07155,-0.04803,-0.21957,0.94689,0.1698,0.20268,0.22014,-0.95077,1,1,0.50196,1,1,0.61672,0.88788,0.5053,0.51362,0.99979
11921,3232,0.00884,0.06726,-0.04478,-0.14867,0.97394,0.06753,0.22767,0.10582,-0.9643,1,1,0.50196,1,1,0.60672,0.9063,0.44818,0.46748,0.99624
11922,3233,0.05718,0.04084,-0.0162,-0.09859,0.22344,0.96539,0.14626,0.95422,-0.2137,1,1,0.50196,1,1,0.56347,0.84026,0.49113,0.51783,0.9996
11923,3231,0.04485,0.05876,-0.02134,-0.15306,0.6121,0.76272,0.12681,0.77353,-0.60899,1,1,0.50196,1,1,0.58378,0.85494,0.52669,0.50748,0.99923
11924,3230,0.04416,0.05673,-0.02257,-0.09622,0.72397,0.66775,0.13477,0.67142,-0.72158,1,1,0.50196,1,1,0.5828,0.85976,0.50222,0.48468,0.99976
11925,3231,0.04485,0.05876,-0.02134,-0.15306,0.6121,0.76272,0.12681,0.77353,-0.60899,1,1,0.50196,1,1,0.58378,0.85494,0.52669,0.50748,0.99923
11926,3234,0.03774,0.0796,-0.04849,-0.26403,0.9355,0.1883,0.21203,0.25128,-0.94176,1,1,0.50196,1,1,0.62409,0.86221,0.46036,0.49346,0.99838
11927,3229,0.01949,0.07155,-0.04803,-0.21957,0.94689,0.1698,0.20268,0.22014,-0.95077,1,1,0.50196,1,1,0.61672,0.88788,0.5053,0.51362,0.99979
11928,3234,0.03774,0.0796,-0.04849,-0.26403,0.9355,0.1883,0.21203,0.25128,-0.94176,1,1,0.50196,1,1,0.62409,0.86221,0.46036,0.49346,0.99838
11929,3231,0.04485,0.05876,-0.02134,-0.15306,0.6121,0.76272,0.12681,0.77353,-0.60899,1,1,0.50196,1,1,0.58378,0.85494,0.52669,0.50748,0.99923
11930,3235,0.05751,0.06345,-0.01705,-0.21472,0.56277,0.78715,0.12385,0.81172,-0.558,1,1,0.50196,1,1,0.58597,0.83453,0.49861,0.49508,0.99997
11931,3233,0.05718,0.04084,-0.0162,-0.09859,0.22344,0.96539,0.14626,0.95422,-0.2137,1,1,0.50196,1,1,0.56347,0.84026,0.49113,0.51783,0.9996
11932,3235,0.05751,0.06345,-0.01705,-0.21472,0.56277,0.78715,0.12385,0.81172,-0.558,1,1,0.50196,1,1,0.58597,0.83453,0.49861,0.49508,0.99997
11933,3231,0.04485,0.05876,-0.02134,-0.15306,0.6121,0.76272,0.12681,0.77353,-0.60899,1,1,0.50196,1,1,0.58378,0.85494,0.52669,0.50748,0.99923
11934,3236,0.02441,0.07001,-0.08724,-0.28788,0.82176,-0.48046,0.31857,-0.37983,-0.86072,1,1,0.50196,1,1,0.66441,0.89061,0.4724,0.48568,0.99903
11935,3229,0.01949,0.07155,-0.04803,-0.21957,0.94689,0.1698,0.20268,0.22014,-0.95077,1,1,0.50196,1,1,0.61672,0.88788,0.5053,0.51362,0.99979
11936,3234,0.03774,0.0796,-0.04849,-0.26403,0.9355,0.1883,0.21203,0.25128,-0.94176,1,1,0.50196,1,1,0.62409,0.86221,0.46036,0.49346,0.99838
11937,3229,0.01949,0.07155,-0.04803,-0.21957,0.94689,0.1698,0.20268,0.22014,-0.95077,1,1,0.50196,1,1,0.61672,0.88788,0.5053,0.51362,0.99979
11938,3236,0.02441,0.07001,-0.08724,-0.28788,0.82176,-0.48046,0.31857,-0.37983,-0.86072,1,1,0.50196,1,1,0.66441,0.89061,0.4724,0.48568,0.99903
11939,3237,0.00349,0.0608,-0.08625,-0.31012,0.79332,-0.51157,0.28788,-0.41997,-0.85054,1,1,0.50196,1,1,0.65891,0.91938,0.52715,0.51359,0.99908
11940,3238,0.02349,0.03623,-0.11269,-0.22516,0.34698,-0.91015,0.38867,-0.81319,-0.40826,1,1,0.50196,1,1,0.71057,0.9097,0.5002,0.49636,0.99999
11941,3237,0.00349,0.0608,-0.08625,-0.31012,0.79332,-0.51157,0.28788,-0.41997,-0.85054,1,1,0.50196,1,1,0.65891,0.91938,0.52715,0.51359,0.99908
11942,3236,0.02441,0.07001,-0.08724,-0.28788,0.82176,-0.48046,0.31857,-0.37983,-0.86072,1,1,0.50196,1,1,0.66441,0.89061,0.4724,0.48568,0.99903
11943,3237,0.00349,0.0608,-0.08625,-0.31012,0.79332,-0.51157,0.28788,-0.41997,-0.85054,1,1,0.50196,1,1,0.65891,0.91938,0.52715,0.51359,0.99908
11944,3238,0.02349,0.03623,-0.11269,-0.22516,0.34698,-0.91015,0.38867,-0.81319,-0.40826,1,1,0.50196,1,1,0.71057,0.9097,0.5002,0.49636,0.99999
11945,3239,-0.00078,0.02699,-0.10819,-0.29479,0.34445,-0.89104,0.26463,-0.85304,-0.42104,1,1,0.50196,1,1,0.70325,0.94107,0.53792,0.50482,0.99854
11946,3240,0.0313,0.00255,-0.11794,-0.12287,-0.0077,-0.99164,0.38638,-0.91254,-0.03599,1,1,0.50196,1,1,0.75202,0.91757,0.49814,0.50647,0.99995
11947,3239,-0.00078,0.02699,-0.10819,-0.29479,0.34445,-0.89104,0.26463,-0.85304,-0.42104,1,1,0.50196,1,1,0.70325,0.94107,0.53792,0.50482,0.99854
11948,3238,0.02349,0.03623,-0.11269,-0.22516,0.34698,-0.91015,0.38867,-0.81319,-0.40826,1,1,0.50196,1,1,0.71057,0.9097,0.5002,0.49636,0.99999
11949,3239,-0.00078,0.02699,-0.10819,-0.29479,0.34445,-0.89104,0.26463,-0.85304,-0.42104,1,1,0.50196,1,1,0.70325,0.94107,0.53792,0.50482,0.99854
11950,3240,0.0313,0.00255,-0.11794,-0.12287,-0.0077,-0.99164,0.38638,-0.91254,-0.03599,1,1,0.50196,1,1,0.75202,0.91757,0.49814,0.50647,0.99995
11951,3241,0.0012,-0.00646,-0.11321,-0.22618,-0.04469,-0.97208,0.2607,-0.95278,-0.00988,1,1,0.50196,1,1,0.74483,0.94965,0.52771,0.50626,0.99919
11952,3240,0.0313,0.00255,-0.11794,-0.12287,-0.0077,-0.99164,0.38638,-0.91254,-0.03599,1,1,0.50196,1,1,0.75202,0.91757,0.49814,0.50647,0.99995
11953,3242,0.03987,-0.0463,-0.111,-0.00682,-0.50018,-0.85802,0.25818,-0.82309,0.49282,1,1,0.50196,1,1,0.80425,0.91755,0.48915,0.50581,0.99985
11954,3241,0.0012,-0.00646,-0.11321,-0.22618,-0.04469,-0.97208,0.2607,-0.95278,-0.00988,1,1,0.50196,1,1,0.74483,0.94965,0.52771,0.50626,0.99919
11955,3242,0.03987,-0.0463,-0.111,-0.00682,-0.50018,-0.85802,0.25818,-0.82309,0.49282,1,1,0.50196,1,1,0.80425,0.91755,0.48915,0.50581,0.99985
11956,3240,0.0313,0.00255,-0.11794,-0.12287,-0.0077,-0.99164,0.38638,-0.91254,-0.03599,1,1,0.50196,1,1,0.75202,0.91757,0.49814,0.50647,0.99995
11957,3243,0.06191,-0.02637,-0.11687,0.05804,-0.38397,-0.91655,0.33324,-0.85157,0.38902,1,1,0.50196,1,1,0.7971,0.8956,0.52137,0.50039,0.99954
11958,3243,0.06191,-0.02637,-0.11687,0.05804,-0.38397,-0.91655,0.33324,-0.85157,0.38902,1,1,0.50196,1,1,0.7971,0.8956,0.52137,0.50039,0.99954
11959,3244,0.06728,-0.05801,-0.08919,0.29959,-0.81528,-0.468,0.19659,-0.42798,0.88121,1,1,0.50196,1,1,0.84196,0.89391,0.47614,0.50597,0.99939
11960,3242,0.03987,-0.0463,-0.111,-0.00682,-0.50018,-0.85802,0.25818,-0.82309,0.49282,1,1,0.50196,1,1,0.80425,0.91755,0.48915,0.50581,0.99985
11961,3244,0.06728,-0.05801,-0.08919,0.29959,-0.81528,-0.468,0.19659,-0.42798,0.88121,1,1,0.50196,1,1,0.84196,0.89391,0.47614,0.50597,0.99939
11962,3243,0.06191,-0.02637,-0.11687,0.05804,-0.38397,-0.91655,0.33324,-0.85157,0.38902,1,1,0.50196,1,1,0.7971,0.8956,0.52137,0.50039,0.99954
11963,3245,0.08456,-0.04298,-0.09622,0.23052,-0.8097,-0.51859,0.19223,-0.48434,0.85222,1,1,0.50196,1,1,0.83446,0.87681,0.51791,0.51353,0.9995
11964,3246,0.05497,-0.06869,-0.08175,0.32987,-0.79503,-0.48464,0.2365,-0.42762,0.87169,1,1,0.50196,1,1,0.84991,0.91075,0.49781,0.48698,0.99983
11965,3242,0.03987,-0.0463,-0.111,-0.00682,-0.50018,-0.85802,0.25818,-0.82309,0.49282,1,1,0.50196,1,1,0.80425,0.91755,0.48915,0.50581,0.99985
11966,3244,0.06728,-0.05801,-0.08919,0.29959,-0.81528,-0.468,0.19659,-0.42798,0.88121,1,1,0.50196,1,1,0.84196,0.89391,0.47614,0.50597,0.99939
11967,3242,0.03987,-0.0463,-0.111,-0.00682,-0.50018,-0.85802,0.25818,-0.82309,0.49282,1,1,0.50196,1,1,0.80425,0.91755,0.48915,0.50581,0.99985
11968,3246,0.05497,-0.06869,-0.08175,0.32987,-0.79503,-0.48464,0.2365,-0.42762,0.87169,1,1,0.50196,1,1,0.84991,0.91075,0.49781,0.48698,0.99983
11969,3247,0.027,-0.05787,-0.10338,-0.04185,-0.63196,-0.7658,0.25518,-0.74407,0.61193,1,1,0.50196,1,1,0.81258,0.93216,0.51926,0.49848,0.99963
11970,3248,0.03994,-0.08167,-0.07149,0.22945,-0.86759,-0.42978,0.23147,-0.38052,0.89514,1,1,0.50196,1,1,0.86008,0.9265,0.48946,0.49505,0.99986
11971,3247,0.027,-0.05787,-0.10338,-0.04185,-0.63196,-0.7658,0.25518,-0.74407,0.61193,1,1,0.50196,1,1,0.81258,0.93216,0.51926,0.49848,0.99963
11972,3246,0.05497,-0.06869,-0.08175,0.32987,-0.79503,-0.48464,0.2365,-0.42762,0.87169,1,1,0.50196,1,1,0.84991,0.91075,0.49781,0.48698,0.99983
11973,3247,0.027,-0.05787,-0.10338,-0.04185,-0.63196,-0.7658,0.25518,-0.74407,0.61193,1,1,0.50196,1,1,0.81258,0.93216,0.51926,0.49848,0.99963
11974,3248,0.03994,-0.08167,-0.07149,0.22945,-0.86759,-0.42978,0.23147,-0.38052,0.89514,1,1,0.50196,1,1,0.86008,0.9265,0.48946,0.49505,0.99986
11975,3249,0.01553,-0.07085,-0.09014,-0.03805,-0.74322,-0.66202,0.26325,-0.64524,0.71561,1,1,0.50196,1,1,0.82811,0.94781,0.49531,0.50856,0.9999
11976,3250,0.08466,-0.05663,-0.05716,0.39283,-0.90545,0.03087,0.03803,0.04072,0.99653,1,1,0.50196,1,1,0.88269,0.87687,0.50372,0.46584,0.99882
11977,3246,0.05497,-0.06869,-0.08175,0.32987,-0.79503,-0.48464,0.2365,-0.42762,0.87169,1,1,0.50196,1,1,0.84991,0.91075,0.49781,0.48698,0.99983
11978,3244,0.06728,-0.05801,-0.08919,0.29959,-0.81528,-0.468,0.19659,-0.42798,0.88121,1,1,0.50196,1,1,0.84196,0.89391,0.47614,0.50597,0.99939
11979,3245,0.08456,-0.04298,-0.09622,0.23052,-0.8097,-0.51859,0.19223,-0.48434,0.85222,1,1,0.50196,1,1,0.83446,0.87681,0.51791,0.51353,0.9995
11980,3250,0.08466,-0.05663,-0.05716,0.39283,-0.90545,0.03087,0.03803,0.04072,0.99653,1,1,0.50196,1,1,0.88269,0.87687,0.50372,0.46584,0.99882
11981,3244,0.06728,-0.05801,-0.08919,0.29959,-0.81528,-0.468,0.19659,-0.42798,0.88121,1,1,0.50196,1,1,0.84196,0.89391,0.47614,0.50597,0.99939
11982,3246,0.05497,-0.06869,-0.08175,0.32987,-0.79503,-0.48464,0.2365,-0.42762,0.87169,1,1,0.50196,1,1,0.84991,0.91075,0.49781,0.48698,0.99983
11983,3250,0.08466,-0.05663,-0.05716,0.39283,-0.90545,0.03087,0.03803,0.04072,0.99653,1,1,0.50196,1,1,0.88269,0.87687,0.50372,0.46584,0.99882
11984,3251,0.07587,-0.06651,-0.05377,0.66186,-0.72947,-0.0769,0.11625,-0.00873,0.99215,1,1,0.50196,1,1,0.88552,0.89,0.4988,0.48906,0.99988
11985,3251,0.07587,-0.06651,-0.05377,0.66186,-0.72947,-0.0769,0.11625,-0.00873,0.99215,1,1,0.50196,1,1,0.88552,0.89,0.4988,0.48906,0.99988
11986,3248,0.03994,-0.08167,-0.07149,0.22945,-0.86759,-0.42978,0.23147,-0.38052,0.89514,1,1,0.50196,1,1,0.86008,0.9265,0.48946,0.49505,0.99986
11987,3246,0.05497,-0.06869,-0.08175,0.32987,-0.79503,-0.48464,0.2365,-0.42762,0.87169,1,1,0.50196,1,1,0.84991,0.91075,0.49781,0.48698,0.99983
11988,3250,0.08466,-0.05663,-0.05716,0.39283,-0.90545,0.03087,0.03803,0.04072,0.99653,1,1,0.50196,1,1,0.88269,0.87687,0.50372,0.46584,0.99882
11989,3252,0.08025,-0.04887,-0.02082,0.83199,-0.39983,0.3664,-0.15273,0.45193,0.87094,1,1,0.50196,1,1,0.92813,0.87654,0.48042,0.5154,0.99938
11990,3251,0.07587,-0.06651,-0.05377,0.66186,-0.72947,-0.0769,0.11625,-0.00873,0.99215,1,1,0.50196,1,1,0.88552,0.89,0.4988,0.48906,0.99988
11991,3252,0.08025,-0.04887,-0.02082,0.83199,-0.39983,0.3664,-0.15273,0.45193,0.87094,1,1,0.50196,1,1,0.92813,0.87654,0.48042,0.5154,0.99938
11992,3250,0.08466,-0.05663,-0.05716,0.39283,-0.90545,0.03087,0.03803,0.04072,0.99653,1,1,0.50196,1,1,0.88269,0.87687,0.50372,0.46584,0.99882
11993,3253,0.08344,-0.04084,-0.02001,0.38192,-0.56585,0.72754,-0.26555,0.67127,0.67536,1,1,0.50196,1,1,0.93253,0.86909,0.48185,0.42476,0.99397
11994,3250,0.08466,-0.05663,-0.05716,0.39283,-0.90545,0.03087,0.03803,0.04072,0.99653,1,1,0.50196,1,1,0.88269,0.87687,0.50372,0.46584,0.99882
11995,3254,0.09335,-0.032,-0.01802,0.01055,-0.74163,0.66541,-0.31054,0.62261,0.708,1,1,0.50196,1,1,0.93231,0.86056,0.47325,0.49027,0.99919
11996,3253,0.08344,-0.04084,-0.02001,0.38192,-0.56585,0.72754,-0.26555,0.67127,0.67536,1,1,0.50196,1,1,0.93253,0.86909,0.48185,0.42476,0.99397
11997,3254,0.09335,-0.032,-0.01802,0.01055,-0.74163,0.66541,-0.31054,0.62261,0.708,1,1,0.50196,1,1,0.93231,0.86056,0.47325,0.49027,0.99919
11998,3250,0.08466,-0.05663,-0.05716,0.39283,-0.90545,0.03087,0.03803,0.04072,0.99653,1,1,0.50196,1,1,0.88269,0.87687,0.50372,0.46584,0.99882
11999,3255,0.0982,-0.04718,-0.05795,0.18407,-0.97315,0.05266,-0.05353,0.03859,0.99614,1,1,0.50196,1,1,0.88157,0.86599,0.47418,0.49261,0.99928
12000,3250,0.08466,-0.05663,-0.05716,0.39283,-0.90545,0.03087,0.03803,0.04072,0.99653,1,1,0.50196,1,1,0.88269,0.87687,0.50372,0.46584,0.99882
12001,3245,0.08456,-0.04298,-0.09622,0.23052,-0.8097,-0.51859,0.19223,-0.48434,0.85222,1,1,0.50196,1,1,0.83446,0.87681,0.51791,0.51353,0.9995
12002,3255,0.0982,-0.04718,-0.05795,0.18407,-0.97315,0.05266,-0.05353,0.03859,0.99614,1,1,0.50196,1,1,0.88157,0.86599,0.47418,0.49261,0.99928
12003,3256,0.07236,-0.06339,-0.02111,0.80721,-0.54345,0.20091,-0.02317,0.30203,0.94979,1,1,0.50196,1,1,0.92415,0.89165,0.52236,0.55629,0.99632
12004,3251,0.07587,-0.06651,-0.05377,0.66186,-0.72947,-0.0769,0.11625,-0.00873,0.99215,1,1,0.50196,1,1,0.88552,0.89,0.4988,0.48906,0.99988
12005,3252,0.08025,-0.04887,-0.02082,0.83199,-0.39983,0.3664,-0.15273,0.45193,0.87094,1,1,0.50196,1,1,0.92813,0.87654,0.48042,0.5154,0.99938
12006,3251,0.07587,-0.06651,-0.05377,0.66186,-0.72947,-0.0769,0.11625,-0.00873,0.99215,1,1,0.50196,1,1,0.88552,0.89,0.4988,0.48906,0.99988
12007,3256,0.07236,-0.06339,-0.02111,0.80721,-0.54345,0.20091,-0.02317,0.30203,0.94979,1,1,0.50196,1,1,0.92415,0.89165,0.52236,0.55629,0.99632
12008,3257,0.05959,-0.08036,-0.04788,0.47462,-0.8742,-0.03518,0.12008,0.02201,0.99206,1,1,0.50196,1,1,0.89005,0.90725,0.50262,0.4957,0.99997
12009,3248,0.03994,-0.08167,-0.07149,0.22945,-0.86759,-0.42978,0.23147,-0.38052,0.89514,1,1,0.50196,1,1,0.86008,0.9265,0.48946,0.49505,0.99986
