VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
18006,5937,-0.03363,-0.28796,0.15855,0.35242,-0.44723,-0.82206,0.90314,0.39272,0.17353,1,1,0.50196,1,1,0.21592,0.57271,0.0291,0.04656,0.84997,0.82021,0.65806
18007,5938,-0.04667,-0.2972,0.15695,-0.15775,-0.46134,-0.87309,0.93755,0.20761,-0.2791,1,1,0.50196,1,1,0.20599,0.57478,0.02869,0.04665,0.54694,0.49507,0.99777
18008,5935,-0.04411,-0.27442,0.14662,-0.06303,-0.4042,-0.9125,0.94956,0.25714,-0.17949,1,1,0.50196,1,1,0.21196,0.56025,0.02894,0.04604,0.52321,0.52448,0.99886
18009,5938,-0.04667,-0.2972,0.15695,-0.15775,-0.46134,-0.87309,0.93755,0.20761,-0.2791,1,1,0.50196,1,1,0.20599,0.57478,0.02869,0.04665,0.54694,0.49507,0.99777
18010,5937,-0.03363,-0.28796,0.15855,0.35242,-0.44723,-0.82206,0.90314,0.39272,0.17353,1,1,0.50196,1,1,0.21592,0.57271,0.0291,0.04656,0.84997,0.82021,0.65806
18011,5939,-0.03991,-0.30675,0.16484,0.40254,-0.3967,-0.82498,0.88058,0.41401,0.23058,1,1,0.50196,1,1,0.20848,0.58331,0.02879,0.047,0.89128,0.7586,0.67329
18012,5938,-0.04667,-0.2972,0.15695,-0.15775,-0.46134,-0.87309,0.93755,0.20761,-0.2791,1,1,0.50196,1,1,0.20599,0.57478,0.02869,0.04665,0.54694,0.49507,0.99777
18013,5940,-0.05563,-0.25774,0.14588,-0.37846,-0.29788,-0.87638,0.89322,0.13077,-0.43018,1,1,0.50196,1,1,0.20714,0.54849,0.02874,0.04555,0.06435,0.39683,0.72263
18014,5935,-0.04411,-0.27442,0.14662,-0.06303,-0.4042,-0.9125,0.94956,0.25714,-0.17949,1,1,0.50196,1,1,0.21196,0.56025,0.02894,0.04604,0.52321,0.52448,0.99886
18015,5941,-0.0528,-0.21968,0.13234,-0.38764,-0.28969,-0.87511,0.88849,0.13554,-0.43843,1,1,0.50196,1,1,0.21572,0.52453,0.0291,0.04455,0.07922,0.35482,0.72774
18016,5935,-0.04411,-0.27442,0.14662,-0.06303,-0.4042,-0.9125,0.94956,0.25714,-0.17949,1,1,0.50196,1,1,0.21196,0.56025,0.02894,0.04604,0.52321,0.52448,0.99886
18017,5940,-0.05563,-0.25774,0.14588,-0.37846,-0.29788,-0.87638,0.89322,0.13077,-0.43018,1,1,0.50196,1,1,0.20714,0.54849,0.02874,0.04555,0.06435,0.39683,0.72263
18018,5935,-0.04411,-0.27442,0.14662,-0.06303,-0.4042,-0.9125,0.94956,0.25714,-0.17949,1,1,0.50196,1,1,0.21196,0.56025,0.02894,0.04604,0.52321,0.52448,0.99886
18019,5941,-0.0528,-0.21968,0.13234,-0.38764,-0.28969,-0.87511,0.88849,0.13554,-0.43843,1,1,0.50196,1,1,0.21572,0.52453,0.0291,0.04455,0.07922,0.35482,0.72774
18020,5942,-0.03984,-0.24406,0.13446,-0.27842,-0.32297,-0.90453,0.91879,0.18481,-0.3488,1,1,0.50196,1,1,0.22029,0.54132,0.02929,0.04525,0.59929,0.54566,0.98791
18021,5940,-0.05563,-0.25774,0.14588,-0.37846,-0.29788,-0.87638,0.89322,0.13077,-0.43018,1,1,0.50196,1,1,0.20714,0.54849,0.02874,0.04555,0.06435,0.39683,0.72263
18022,5938,-0.04667,-0.2972,0.15695,-0.15775,-0.46134,-0.87309,0.93755,0.20761,-0.2791,1,1,0.50196,1,1,0.20599,0.57478,0.02869,0.04665,0.54694,0.49507,0.99777
18023,5943,-0.05347,-0.28335,0.15531,-0.51162,-0.34433,-0.78719,0.83166,0.03166,-0.55437,1,1,0.50196,1,1,0.20322,0.56543,0.02857,0.04625,0.0921,0.4713,0.78775
18024,5938,-0.04667,-0.2972,0.15695,-0.15775,-0.46134,-0.87309,0.93755,0.20761,-0.2791,1,1,0.50196,1,1,0.20599,0.57478,0.02869,0.04665,0.54694,0.49507,0.99777
18025,5939,-0.03991,-0.30675,0.16484,0.40254,-0.3967,-0.82498,0.88058,0.41401,0.23058,1,1,0.50196,1,1,0.20848,0.58331,0.02879,0.047,0.89128,0.7586,0.67329
18026,5944,-0.04434,-0.32279,0.17029,0.07538,-0.4556,-0.88698,0.95212,0.29718,-0.07173,1,1,0.50196,1,1,0.20307,0.59267,0.02857,0.04739,0.01919,0.63287,0.5342
18027,5938,-0.04667,-0.2972,0.15695,-0.15775,-0.46134,-0.87309,0.93755,0.20761,-0.2791,1,1,0.50196,1,1,0.20599,0.57478,0.02869,0.04665,0.54694,0.49507,0.99777
18028,5944,-0.04434,-0.32279,0.17029,0.07538,-0.4556,-0.88698,0.95212,0.29718,-0.07173,1,1,0.50196,1,1,0.20307,0.59267,0.02857,0.04739,0.01919,0.63287,0.5342
18029,5943,-0.05347,-0.28335,0.15531,-0.51162,-0.34433,-0.78719,0.83166,0.03166,-0.55437,1,1,0.50196,1,1,0.20322,0.56543,0.02857,0.04625,0.0921,0.4713,0.78775
18030,5935,-0.04411,-0.27442,0.14662,-0.06303,-0.4042,-0.9125,0.94956,0.25714,-0.17949,1,1,0.50196,1,1,0.21196,0.56025,0.02894,0.04604,0.52321,0.52448,0.99886
18031,5945,-0.02021,-0.27808,0.15603,0.25105,-0.49719,-0.83053,0.93815,0.33633,0.08223,1,1,0.50196,1,1,0.22576,0.56891,0.02951,0.0464,0.71458,0.93278,0.62907
18032,5936,-0.02718,-0.28115,0.15659,0.23667,-0.57037,-0.78655,0.94586,0.32033,0.05232,1,1,0.50196,1,1,0.22106,0.56957,0.02932,0.04643,0.65443,0.94851,0.65808
18033,5945,-0.02021,-0.27808,0.15603,0.25105,-0.49719,-0.83053,0.93815,0.33633,0.08223,1,1,0.50196,1,1,0.22576,0.56891,0.02951,0.0464,0.71458,0.93278,0.62907
18034,5935,-0.04411,-0.27442,0.14662,-0.06303,-0.4042,-0.9125,0.94956,0.25714,-0.17949,1,1,0.50196,1,1,0.21196,0.56025,0.02894,0.04604,0.52321,0.52448,0.99886
18035,5942,-0.03984,-0.24406,0.13446,-0.27842,-0.32297,-0.90453,0.91879,0.18481,-0.3488,1,1,0.50196,1,1,0.22029,0.54132,0.02929,0.04525,0.59929,0.54566,0.98791
18036,5946,0.13366,-0.2909,0.17282,0.81962,0.55642,-0.13646,0.07646,-0.3423,-0.93647,1,1,0.50196,1,1,0.27829,0.11189,0.03171,0.0273,0.50098,0.27022,0.94407
18037,5947,0.07763,-0.23562,0.11801,0.74669,0.31177,-0.58759,-0.34609,-0.57228,-0.74345,1,1,0.50196,1,1,0.2957,0.16657,0.03244,0.02958,0.47009,0.85607,0.84974
18038,5948,0.08181,-0.22167,0.14369,0.81962,0.55642,-0.13647,0.07165,-0.33589,-0.93917,1,1,0.50196,1,1,0.27823,0.16665,0.03171,0.02959,0.50188,0.94742,0.72318
18039,5947,0.07763,-0.23562,0.11801,0.74669,0.31177,-0.58759,-0.34609,-0.57228,-0.74345,1,1,0.50196,1,1,0.2957,0.16657,0.03244,0.02958,0.47009,0.85607,0.84974
18040,5946,0.13366,-0.2909,0.17282,0.81962,0.55642,-0.13646,0.07646,-0.3423,-0.93647,1,1,0.50196,1,1,0.27829,0.11189,0.03171,0.0273,0.50098,0.27022,0.94407
18041,5949,0.12948,-0.30482,0.14719,0.74669,0.31177,-0.58759,-0.34435,-0.57461,-0.74246,1,1,0.50196,1,1,0.29572,0.11199,0.03244,0.0273,0.53179,0.14144,0.84702
18042,5949,0.12948,-0.30482,0.14719,0.74669,0.31177,-0.58759,-0.34435,-0.57461,-0.74246,1,1,0.50196,1,1,0.29572,0.11199,0.03244,0.0273,0.53179,0.14144,0.84702
18043,5950,0.06199,-0.25444,0.1012,0.47434,-0.01599,-0.88019,-0.67165,-0.65294,-0.35009,1,1,0.50196,1,1,0.31302,0.16659,0.03316,0.02959,0.46957,0.85606,0.8497
18044,5947,0.07763,-0.23562,0.11801,0.74669,0.31177,-0.58759,-0.34609,-0.57228,-0.74345,1,1,0.50196,1,1,0.2957,0.16657,0.03244,0.02958,0.47009,0.85607,0.84974
18045,5950,0.06199,-0.25444,0.1012,0.47434,-0.01599,-0.88019,-0.67165,-0.65294,-0.35009,1,1,0.50196,1,1,0.31302,0.16659,0.03316,0.02959,0.46957,0.85606,0.8497
18046,5949,0.12948,-0.30482,0.14719,0.74669,0.31177,-0.58759,-0.34435,-0.57461,-0.74246,1,1,0.50196,1,1,0.29572,0.11199,0.03244,0.0273,0.53179,0.14144,0.84702
18047,5951,0.11389,-0.3236,0.13042,0.47434,-0.01599,-0.8802,-0.67237,-0.65197,-0.3505,1,1,0.50196,1,1,0.31302,0.11197,0.03316,0.0273,0.53075,0.14131,0.84699
18048,5951,0.11389,-0.3236,0.13042,0.47434,-0.01599,-0.8802,-0.67237,-0.65197,-0.3505,1,1,0.50196,1,1,0.31302,0.11197,0.03316,0.0273,0.53075,0.14131,0.84699
18049,5952,0.03908,-0.27304,0.09792,0.07487,-0.34018,-0.93737,-0.81866,-0.5577,0.13701,1,1,0.50196,1,1,0.3303,0.1666,0.03388,0.02959,0.46975,0.85608,0.84971
18050,5950,0.06199,-0.25444,0.1012,0.47434,-0.01599,-0.88019,-0.67165,-0.65294,-0.35009,1,1,0.50196,1,1,0.31302,0.16659,0.03316,0.02959,0.46957,0.85606,0.8497
18051,5952,0.03908,-0.27304,0.09792,0.07487,-0.34018,-0.93737,-0.81866,-0.5577,0.13701,1,1,0.50196,1,1,0.3303,0.1666,0.03388,0.02959,0.46975,0.85608,0.84971
18052,5951,0.11389,-0.3236,0.13042,0.47434,-0.01599,-0.8802,-0.67237,-0.65197,-0.3505,1,1,0.50196,1,1,0.31302,0.11197,0.03316,0.0273,0.53075,0.14131,0.84699
18053,5953,0.09103,-0.34215,0.12715,0.07487,-0.34018,-0.93737,-0.81866,-0.5577,0.13701,1,1,0.50196,1,1,0.3303,0.11197,0.03388,0.0273,0.53102,0.14134,0.84698
18054,5953,0.09103,-0.34215,0.12715,0.07487,-0.34018,-0.93737,-0.81866,-0.5577,0.13701,1,1,0.50196,1,1,0.3303,0.11197,0.03388,0.0273,0.53102,0.14134,0.84698
18055,5954,0.01503,-0.28642,0.10905,-0.34444,-0.57352,-0.74326,-0.74656,-0.31269,0.58725,1,1,0.50196,1,1,0.3476,0.1666,0.03461,0.02959,0.47011,0.85611,0.8497
18056,5952,0.03908,-0.27304,0.09792,0.07487,-0.34018,-0.93737,-0.81866,-0.5577,0.13701,1,1,0.50196,1,1,0.3303,0.1666,0.03388,0.02959,0.46975,0.85608,0.84971
18057,5954,0.01503,-0.28642,0.10905,-0.34444,-0.57352,-0.74326,-0.74656,-0.31269,0.58725,1,1,0.50196,1,1,0.3476,0.1666,0.03461,0.02959,0.47011,0.85611,0.8497
18058,5953,0.09103,-0.34215,0.12715,0.07487,-0.34018,-0.93737,-0.81866,-0.5577,0.13701,1,1,0.50196,1,1,0.3303,0.11197,0.03388,0.0273,0.53102,0.14134,0.84698
18059,5955,0.06704,-0.3555,0.13825,-0.34444,-0.57352,-0.74326,-0.74583,-0.31366,0.58766,1,1,0.50196,1,1,0.34758,0.11198,0.03461,0.0273,0.53111,0.14134,0.84698
18060,5955,0.06704,-0.3555,0.13825,-0.34444,-0.57352,-0.74326,-0.74583,-0.31366,0.58766,1,1,0.50196,1,1,0.34758,0.11198,0.03461,0.0273,0.53111,0.14134,0.84698
18061,5956,-0.00371,-0.29101,0.13161,-0.67089,-0.65349,-0.35051,-0.47307,0.01316,0.88093,1,1,0.50196,1,1,0.36492,0.16657,0.03533,0.02959,0.46933,0.85601,0.84974
18062,5954,0.01503,-0.28642,0.10905,-0.34444,-0.57352,-0.74326,-0.74656,-0.31269,0.58725,1,1,0.50196,1,1,0.3476,0.1666,0.03461,0.02959,0.47011,0.85611,0.8497
18063,5956,-0.00371,-0.29101,0.13161,-0.67089,-0.65349,-0.35051,-0.47307,0.01316,0.88093,1,1,0.50196,1,1,0.36492,0.16657,0.03533,0.02959,0.46933,0.85601,0.84974
18064,5955,0.06704,-0.3555,0.13825,-0.34444,-0.57352,-0.74326,-0.74583,-0.31366,0.58766,1,1,0.50196,1,1,0.34758,0.11198,0.03461,0.0273,0.53111,0.14134,0.84698
18065,5957,0.04834,-0.36008,0.16076,-0.67089,-0.65349,-0.35051,-0.47482,0.01547,0.87995,1,1,0.50196,1,1,0.36488,0.112,0.03533,0.0273,0.53035,0.14131,0.84702
18066,5957,0.04834,-0.36008,0.16076,-0.67089,-0.65349,-0.35051,-0.47482,0.01547,0.87995,1,1,0.50196,1,1,0.36488,0.112,0.03533,0.0273,0.53035,0.14131,0.84702
18067,5958,-0.01211,-0.28562,0.1594,-0.81795,-0.55864,0.13741,-0.07285,0.33751,0.9385,1,1,0.50196,1,1,0.38238,0.16665,0.03606,0.02959,0.49953,0.72841,0.94478
18068,5956,-0.00371,-0.29101,0.13161,-0.67089,-0.65349,-0.35051,-0.47307,0.01316,0.88093,1,1,0.50196,1,1,0.36492,0.16657,0.03533,0.02959,0.46933,0.85601,0.84974
18069,5958,-0.01211,-0.28562,0.1594,-0.81795,-0.55864,0.13741,-0.07285,0.33751,0.9385,1,1,0.50196,1,1,0.38238,0.16665,0.03606,0.02959,0.49953,0.72841,0.94478
18070,5957,0.04834,-0.36008,0.16076,-0.67089,-0.65349,-0.35051,-0.47482,0.01547,0.87995,1,1,0.50196,1,1,0.36488,0.112,0.03533,0.0273,0.53035,0.14131,0.84702
18071,5959,0.03995,-0.35471,0.18849,-0.81795,-0.55864,0.1374,-0.07768,0.34391,0.93579,1,1,0.50196,1,1,0.3823,0.1119,0.03606,0.0273,0.49712,0.05,0.71792
18072,5960,0.04357,-0.18341,0.12236,0.18383,-0.53741,-0.82304,-0.96248,-0.26844,-0.0397,1,1,0.50196,1,1,0.23181,0.46946,0.02977,0.04224,0.50327,0.51283,0.99982
18073,5961,-0.00105,-0.13343,0.10081,0.07459,-0.33816,-0.93813,-0.96873,-0.24783,0.01231,1,1,0.50196,1,1,0.25227,0.51402,0.03062,0.04411,0.46075,0.73286,0.94072
18074,5962,0.05128,-0.17973,0.12168,0.21936,-0.61911,-0.75404,-0.96576,-0.24751,-0.07773,1,1,0.50196,1,1,0.22618,0.47079,0.02953,0.0423,0.37316,0.59281,0.97466
18075,5961,-0.00105,-0.13343,0.10081,0.07459,-0.33816,-0.93813,-0.96873,-0.24783,0.01231,1,1,0.50196,1,1,0.25227,0.51402,0.03062,0.04411,0.46075,0.73286,0.94072
18076,5960,0.04357,-0.18341,0.12236,0.18383,-0.53741,-0.82304,-0.96248,-0.26844,-0.0397,1,1,0.50196,1,1,0.23181,0.46946,0.02977,0.04224,0.50327,0.51283,0.99982
18077,5963,-0.02003,-0.13304,0.09916,0.07472,-0.33783,-0.93824,-0.96698,-0.25441,0.0146,1,1,0.50196,1,1,0.265,0.51791,0.03115,0.04427,0.43531,0.71254,0.94793
18078,5964,0.00438,-0.1312,0.10043,0.07404,-0.33907,-0.93784,-0.96417,-0.26456,0.01954,1,1,0.50196,1,1,0.24802,0.51469,0.03045,0.04413,0.5842,0.71096,0.94543
18079,5962,0.05128,-0.17973,0.12168,0.21936,-0.61911,-0.75404,-0.96576,-0.24751,-0.07773,1,1,0.50196,1,1,0.22618,0.47079,0.02953,0.0423,0.37316,0.59281,0.97466
18080,5961,-0.00105,-0.13343,0.10081,0.07459,-0.33816,-0.93813,-0.96873,-0.24783,0.01231,1,1,0.50196,1,1,0.25227,0.51402,0.03062,0.04411,0.46075,0.73286,0.94072
18081,5962,0.05128,-0.17973,0.12168,0.21936,-0.61911,-0.75404,-0.96576,-0.24751,-0.07773,1,1,0.50196,1,1,0.22618,0.47079,0.02953,0.0423,0.37316,0.59281,0.97466
18082,5964,0.00438,-0.1312,0.10043,0.07404,-0.33907,-0.93784,-0.96417,-0.26456,0.01954,1,1,0.50196,1,1,0.24802,0.51469,0.03045,0.04413,0.5842,0.71096,0.94543
18083,5965,0.04788,-0.17182,0.11855,0.07404,-0.33907,-0.93784,-0.94798,-0.31588,0.03937,1,1,0.50196,1,1,0.22686,0.47697,0.02956,0.04256,0.23662,0.54584,0.92253
18084,5966,0.00782,-0.12423,0.09819,0.07404,-0.33907,-0.93784,-0.96221,-0.27142,0.02217,1,1,0.50196,1,1,0.2442,0.51883,0.03029,0.04431,0.61287,0.65433,0.962
18085,5965,0.04788,-0.17182,0.11855,0.07404,-0.33907,-0.93784,-0.94798,-0.31588,0.03937,1,1,0.50196,1,1,0.22686,0.47697,0.02956,0.04256,0.23662,0.54584,0.92253
18086,5964,0.00438,-0.1312,0.10043,0.07404,-0.33907,-0.93784,-0.96417,-0.26456,0.01954,1,1,0.50196,1,1,0.24802,0.51469,0.03045,0.04413,0.5842,0.71096,0.94543
18087,5965,0.04788,-0.17182,0.11855,0.07404,-0.33907,-0.93784,-0.94798,-0.31588,0.03937,1,1,0.50196,1,1,0.22686,0.47697,0.02956,0.04256,0.23662,0.54584,0.92253
18088,5966,0.00782,-0.12423,0.09819,0.07404,-0.33907,-0.93784,-0.96221,-0.27142,0.02217,1,1,0.50196,1,1,0.2442,0.51883,0.03029,0.04431,0.61287,0.65433,0.962
18089,5967,0.03893,-0.15791,0.11282,0.07404,-0.33907,-0.93784,-0.97171,-0.23601,0.00861,1,1,0.50196,1,1,0.22996,0.48872,0.02969,0.04305,0.21787,0.45664,0.91052
18090,5966,0.00782,-0.12423,0.09819,0.07404,-0.33907,-0.93784,-0.96221,-0.27142,0.02217,1,1,0.50196,1,1,0.2442,0.51883,0.03029,0.04431,0.61287,0.65433,0.962
18091,5968,0.04091,-0.14742,0.10918,0.07404,-0.33907,-0.93784,-0.9672,-0.25353,0.01531,1,1,0.50196,1,1,0.22682,0.49596,0.02956,0.04335,0.3096,0.44518,0.95907
18092,5967,0.03893,-0.15791,0.11282,0.07404,-0.33907,-0.93784,-0.97171,-0.23601,0.00861,1,1,0.50196,1,1,0.22996,0.48872,0.02969,0.04305,0.21787,0.45664,0.91052
18093,5968,0.04091,-0.14742,0.10918,0.07404,-0.33907,-0.93784,-0.9672,-0.25353,0.01531,1,1,0.50196,1,1,0.22682,0.49596,0.02956,0.04335,0.3096,0.44518,0.95907
18094,5966,0.00782,-0.12423,0.09819,0.07404,-0.33907,-0.93784,-0.96221,-0.27142,0.02217,1,1,0.50196,1,1,0.2442,0.51883,0.03029,0.04431,0.61287,0.65433,0.962
18095,5969,0.01332,-0.12223,0.09789,0.07404,-0.33907,-0.93784,-0.96585,-0.25851,0.01722,1,1,0.50196,1,1,0.24036,0.51922,0.03012,0.04432,0.48529,0.74673,0.93464
18096,5970,0.02304,-0.12308,0.09897,0.07404,-0.33907,-0.93784,-0.96358,-0.26664,0.02033,1,1,0.50196,1,1,0.2342,0.51673,0.02987,0.04422,0.38917,0.67676,0.95439
18097,5968,0.04091,-0.14742,0.10918,0.07404,-0.33907,-0.93784,-0.9672,-0.25353,0.01531,1,1,0.50196,1,1,0.22682,0.49596,0.02956,0.04335,0.3096,0.44518,0.95907
18098,5969,0.01332,-0.12223,0.09789,0.07404,-0.33907,-0.93784,-0.96585,-0.25851,0.01722,1,1,0.50196,1,1,0.24036,0.51922,0.03012,0.04432,0.48529,0.74673,0.93464
18099,5968,0.04091,-0.14742,0.10918,0.07404,-0.33907,-0.93784,-0.9672,-0.25353,0.01531,1,1,0.50196,1,1,0.22682,0.49596,0.02956,0.04335,0.3096,0.44518,0.95907
18100,5970,0.02304,-0.12308,0.09897,0.07404,-0.33907,-0.93784,-0.96358,-0.26664,0.02033,1,1,0.50196,1,1,0.2342,0.51673,0.02987,0.04422,0.38917,0.67676,0.95439
18101,5971,0.04056,-0.13872,0.10601,0.07404,-0.33907,-0.93784,-0.96043,-0.27744,0.02448,1,1,0.50196,1,1,0.22564,0.50215,0.02951,0.04361,0.24013,0.54557,0.92473
18102,5962,0.05128,-0.17973,0.12168,0.21936,-0.61911,-0.75404,-0.96576,-0.24751,-0.07773,1,1,0.50196,1,1,0.22618,0.47079,0.02953,0.0423,0.37316,0.59281,0.97466
18103,5972,0.04788,-0.18496,0.12774,0.3237,-0.79846,-0.50762,-0.94614,-0.27663,-0.1682,1,1,0.50196,1,1,0.22859,0.46554,0.02963,0.04208,0.39153,0.13019,0.81856
18104,5960,0.04357,-0.18341,0.12236,0.18383,-0.53741,-0.82304,-0.96248,-0.26844,-0.0397,1,1,0.50196,1,1,0.23181,0.46946,0.02977,0.04224,0.50327,0.51283,0.99982
18105,5972,0.04788,-0.18496,0.12774,0.3237,-0.79846,-0.50762,-0.94614,-0.27663,-0.1682,1,1,0.50196,1,1,0.22859,0.46554,0.02963,0.04208,0.39153,0.13019,0.81856
18106,5962,0.05128,-0.17973,0.12168,0.21936,-0.61911,-0.75404,-0.96576,-0.24751,-0.07773,1,1,0.50196,1,1,0.22618,0.47079,0.02953,0.0423,0.37316,0.59281,0.97466
18107,5973,0.05505,-0.18185,0.12718,0.30646,-0.79885,-0.5176,-0.94895,-0.21374,-0.23196,1,1,0.50196,1,1,0.22295,0.4673,0.0294,0.04215,0.04405,0.41997,0.68896
18108,5970,0.02304,-0.12308,0.09897,0.07404,-0.33907,-0.93784,-0.96358,-0.26664,0.02033,1,1,0.50196,1,1,0.2342,0.51673,0.02987,0.04422,0.38917,0.67676,0.95439
18109,5974,0.03406,-0.13074,0.10261,0.07404,-0.33907,-0.93784,-0.95783,-0.286,0.02778,1,1,0.50196,1,1,0.22843,0.50908,0.02963,0.0439,0.22165,0.66778,0.87996
18110,5971,0.04056,-0.13872,0.10601,0.07404,-0.33907,-0.93784,-0.96043,-0.27744,0.02448,1,1,0.50196,1,1,0.22564,0.50215,0.02951,0.04361,0.24013,0.54557,0.92473
18111,5975,-0.02332,-0.12858,0.10174,0.09219,0.57863,-0.81037,-0.93988,-0.21819,-0.26272,1,1,0.50196,1,1,0.26608,0.52199,0.0312,0.04444,0.40515,0.76917,0.91055
18112,5976,-0.00105,-0.13343,0.10081,-0.12339,0.5902,-0.79777,-0.97139,-0.23622,-0.02451,1,1,0.50196,1,1,0.25227,0.51402,0.03062,0.04411,0.47975,0.25452,0.93512
18113,5977,-0.02003,-0.13304,0.09916,0.08381,0.54472,-0.83442,-0.94233,-0.22897,-0.24412,1,1,0.50196,1,1,0.265,0.51791,0.03115,0.04427,0.56585,0.28781,0.94793
18114,5976,-0.00105,-0.13343,0.10081,-0.12339,0.5902,-0.79777,-0.97139,-0.23622,-0.02451,1,1,0.50196,1,1,0.25227,0.51402,0.03062,0.04411,0.47975,0.25452,0.93512
18115,5975,-0.02332,-0.12858,0.10174,0.09219,0.57863,-0.81037,-0.93988,-0.21819,-0.26272,1,1,0.50196,1,1,0.26608,0.52199,0.0312,0.04444,0.40515,0.76917,0.91055
18116,5978,-0.00349,-0.13,0.10381,-0.03315,0.64458,-0.76381,-0.96519,-0.21903,-0.14296,1,1,0.50196,1,1,0.25322,0.51746,0.03066,0.04425,0.52767,0.75293,0.93042
18117,5978,-0.00349,-0.13,0.10381,-0.03315,0.64458,-0.76381,-0.96519,-0.21903,-0.14296,1,1,0.50196,1,1,0.25322,0.51746,0.03066,0.04425,0.52767,0.75293,0.93042
18118,5979,0.00438,-0.1312,0.10043,-0.51113,0.37189,-0.77489,-0.8568,-0.29194,0.42505,1,1,0.50196,1,1,0.24802,0.51469,0.03045,0.04413,0.37441,0.29318,0.93755
18119,5976,-0.00105,-0.13343,0.10081,-0.12339,0.5902,-0.79777,-0.97139,-0.23622,-0.02451,1,1,0.50196,1,1,0.25227,0.51402,0.03062,0.04411,0.47975,0.25452,0.93512
18120,5979,0.00438,-0.1312,0.10043,-0.51113,0.37189,-0.77489,-0.8568,-0.29194,0.42505,1,1,0.50196,1,1,0.24802,0.51469,0.03045,0.04413,0.37441,0.29318,0.93755
18121,5978,-0.00349,-0.13,0.10381,-0.03315,0.64458,-0.76381,-0.96519,-0.21903,-0.14296,1,1,0.50196,1,1,0.25322,0.51746,0.03066,0.04425,0.52767,0.75293,0.93042
18122,5980,0.00259,-0.1275,0.10339,-0.54908,0.34322,-0.76205,-0.83313,-0.29721,0.46643,1,1,0.50196,1,1,0.24919,0.51806,0.03049,0.04427,0.67793,0.71882,0.91287
18123,5980,0.00259,-0.1275,0.10339,-0.54908,0.34322,-0.76205,-0.83313,-0.29721,0.46643,1,1,0.50196,1,1,0.24919,0.51806,0.03049,0.04427,0.67793,0.71882,0.91287
18124,5981,0.00782,-0.12423,0.09819,-0.54404,0.29924,-0.78388,-0.83453,-0.28984,0.46855,1,1,0.50196,1,1,0.2442,0.51883,0.03029,0.04431,0.38294,0.26882,0.92761
18125,5979,0.00438,-0.1312,0.10043,-0.51113,0.37189,-0.77489,-0.8568,-0.29194,0.42505,1,1,0.50196,1,1,0.24802,0.51469,0.03045,0.04413,0.37441,0.29318,0.93755
18126,5981,0.00782,-0.12423,0.09819,-0.54404,0.29924,-0.78388,-0.83453,-0.28984,0.46855,1,1,0.50196,1,1,0.2442,0.51883,0.03029,0.04431,0.38294,0.26882,0.92761
18127,5980,0.00259,-0.1275,0.10339,-0.54908,0.34322,-0.76205,-0.83313,-0.29721,0.46643,1,1,0.50196,1,1,0.24919,0.51806,0.03049,0.04427,0.67793,0.71882,0.91287
18128,5982,0.00644,-0.1197,0.10088,-0.44946,0.35053,-0.82166,-0.88726,-0.28199,0.36504,1,1,0.50196,1,1,0.24473,0.52248,0.03031,0.04446,0.5953,0.79511,0.89221
18129,5982,0.00644,-0.1197,0.10088,-0.44946,0.35053,-0.82166,-0.88726,-0.28199,0.36504,1,1,0.50196,1,1,0.24473,0.52248,0.03031,0.04446,0.5953,0.79511,0.89221
18130,5983,0.01332,-0.12223,0.09789,-0.03649,0.48165,-0.87561,-0.96337,-0.24989,-0.09731,1,1,0.50196,1,1,0.24036,0.51922,0.03012,0.04432,0.54244,0.33738,0.97091
18131,5981,0.00782,-0.12423,0.09819,-0.54404,0.29924,-0.78388,-0.83453,-0.28984,0.46855,1,1,0.50196,1,1,0.2442,0.51883,0.03029,0.04431,0.38294,0.26882,0.92761
18132,5983,0.01332,-0.12223,0.09789,-0.03649,0.48165,-0.87561,-0.96337,-0.24989,-0.09731,1,1,0.50196,1,1,0.24036,0.51922,0.03012,0.04432,0.54244,0.33738,0.97091
18133,5982,0.00644,-0.1197,0.10088,-0.44946,0.35053,-0.82166,-0.88726,-0.28199,0.36504,1,1,0.50196,1,1,0.24473,0.52248,0.03031,0.04446,0.5953,0.79511,0.89221
18134,5984,0.0126,-0.11745,0.10055,-0.03692,0.48159,-0.87562,-0.96117,-0.25691,-0.10078,1,1,0.50196,1,1,0.23978,0.52295,0.0301,0.04448,0.4132,0.81728,0.87656
18135,5984,0.0126,-0.11745,0.10055,-0.03692,0.48159,-0.87562,-0.96117,-0.25691,-0.10078,1,1,0.50196,1,1,0.23978,0.52295,0.0301,0.04448,0.4132,0.81728,0.87656
18136,5985,0.02304,-0.12308,0.09897,0.35156,0.4549,-0.81821,-0.83425,-0.24433,-0.4943,1,1,0.50196,1,1,0.2342,0.51673,0.02987,0.04422,0.65422,0.34581,0.94993
