VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TANGENT0.x, in_TANGENT0.y, in_TANGENT0.z, in_TANGENT0.w, in_TEXCOORD3.x, in_TEXCOORD3.y, in_TEXCOORD3.z
4872,711,-0.00151,0.07169,-0.00006,0.34598,0.93823,-0.004,0.50196,0.50196,0.91272,0,0.4985,0.29736,0.00129,0.00379,0.99999,-1,0.5,0.5,1
4873,710,0.00439,0.0701,-0.00006,0.24525,0.96945,-0.00528,0.50196,0.50196,0.78568,0,0.4985,0.27703,0.00269,0.00477,0.99998,-1,0.5,0.5,1
4874,739,0.00371,0.06939,-0.00321,0.29376,0.90833,-0.29772,0.50196,0.50196,0.79232,0,0.48811,0.27784,0.12846,0.27112,0.95394,-1,0.5,0.5,1
4875,711,-0.00151,0.07169,-0.00006,0.34598,0.93823,-0.004,0.50196,0.50196,0.91272,0,0.4985,0.29736,0.00129,0.00379,0.99999,-1,0.5,0.5,1
4876,739,0.00371,0.06939,-0.00321,0.29376,0.90833,-0.29772,0.50196,0.50196,0.79232,0,0.48811,0.27784,0.12846,0.27112,0.95394,-1,0.5,0.5,1
4877,741,-0.00184,0.07132,-0.00279,0.39689,0.89205,-0.21615,0.50196,0.50196,0.91694,0,0.48935,0.29806,0.06946,0.20562,0.97616,-1,0.5,0.5,1
4878,709,0.01292,0.06598,-0.00006,0.83866,0.54462,-0.00533,0.50196,0.50196,0.47132,0,0.4985,0.23589,0.00383,0.00388,0.99998,-1,0.5,0.5,1
4879,712,0.01442,0.06164,-0.00006,0.99159,0.12931,-0.00482,0.50196,0.50196,0.48549,0,0.4985,0.20941,0.00411,0.00575,0.99997,-1,0.5,0.5,1
4880,720,0.01181,0.06537,-0.00362,0.74561,0.51345,-0.42477,0.50196,0.50196,0.48678,0,0.48557,0.23803,0.27784,0.33985,0.8985,-1,0.5,0.5,1
4881,740,0.00856,0.06784,-0.00351,0.40156,0.81233,-0.42293,0.50196,0.50196,0.62652,0,0.48764,0.25861,0.23729,0.35374,0.90474,-1,0.5,0.5,1
4882,720,0.01181,0.06537,-0.00362,0.74561,0.51345,-0.42477,0.50196,0.50196,0.48678,0,0.48557,0.23803,0.27784,0.33985,0.8985,-1,0.5,0.5,1
4883,721,0.00886,0.06303,-0.0097,0.71079,0.4549,-0.53651,0.50196,0.50196,0.66043,0,0.45886,0.24136,0.33859,0.44728,0.82783,-1,0.5,0.5,1
4884,740,0.00856,0.06784,-0.00351,0.40156,0.81233,-0.42293,0.50196,0.50196,0.62652,0,0.48764,0.25861,0.23729,0.35374,0.90474,-1,0.5,0.5,1
4885,721,0.00886,0.06303,-0.0097,0.71079,0.4549,-0.53651,0.50196,0.50196,0.66043,0,0.45886,0.24136,0.33859,0.44728,0.82783,-1,0.5,0.5,1
4886,736,0.00647,0.066,-0.00872,0.43961,0.75453,-0.48727,0.50196,0.50196,0.74793,0,0.46433,0.2625,0.2469,0.42008,0.87325,-1,0.5,0.5,1
4887,713,-0.00565,0.07381,-0.00006,0.6954,0.71862,-0.00298,0.50196,0.50196,0.9678,0,0.4985,0.31404,0.00173,0.00247,1,-1,0.49992,0.63635,0.98105
4888,711,-0.00151,0.07169,-0.00006,0.34598,0.93823,-0.004,0.50196,0.50196,0.91272,0,0.4985,0.29736,0.00129,0.00379,0.99999,-1,0.5,0.5,1
4889,741,-0.00184,0.07132,-0.00279,0.39689,0.89205,-0.21615,0.50196,0.50196,0.91694,0,0.48935,0.29806,0.06946,0.20562,0.97616,-1,0.5,0.5,1
4890,741,-0.00184,0.07132,-0.00279,0.39689,0.89205,-0.21615,0.50196,0.50196,0.91694,0,0.48935,0.29806,0.06946,0.20562,0.97616,-1,0.5,0.5,1
4891,718,-0.00585,0.07361,-0.00251,0.68712,0.69618,-0.20787,0.50196,0.50196,0.96807,0,0.48938,0.31418,0.08659,0.2056,0.9748,-1,0.51138,0.62565,0.98382
4892,713,-0.00565,0.07381,-0.00006,0.6954,0.71862,-0.00298,0.50196,0.50196,0.9678,0,0.4985,0.31404,0.00173,0.00247,1,-1,0.49992,0.63635,0.98105
4893,406,-0.09115,0.07253,-0.04755,0.08686,0.67783,-0.73007,0.50196,0.50196,1,0,0.23133,0.78516,0.16723,0.71252,0.68143,-1,0.5,0.5,1
4894,414,-0.08874,0.06352,-0.05308,0.10277,0.44099,-0.89161,0.50196,0.50196,1,0,0.19157,0.7672,0.38615,0.80837,0.44433,-1,0.5,0.5,1
4895,398,-0.1035,0.06047,-0.05538,-0.02878,0.40441,-0.91412,0.50196,0.50196,1,0,0.1707,0.80967,0.38335,0.84904,0.36355,-1,0.5,0.5,1
4896,400,-0.09653,0.04784,-0.05858,0.07977,0.20606,-0.97528,0.50196,0.50196,1,0,0.10141,0.75334,0.57611,0.78891,0.21381,-1,0.5,0.5,1
4897,398,-0.1035,0.06047,-0.05538,-0.02878,0.40441,-0.91412,0.50196,0.50196,1,0,0.1707,0.80967,0.38335,0.84904,0.36355,-1,0.5,0.5,1
4898,414,-0.08874,0.06352,-0.05308,0.10277,0.44099,-0.89161,0.50196,0.50196,1,0,0.19157,0.7672,0.38615,0.80837,0.44433,-1,0.5,0.5,1
4899,397,-0.11544,0.05516,-0.05599,-0.18536,0.37095,-0.90997,0.50196,0.50196,1,0,0.15525,0.84206,0.19422,0.92158,0.33612,-1,0.5,0.5,1
4900,1083,-0.1211,0.05139,-0.05555,-0.26845,0.32762,-0.90587,0.50196,0.50196,1,0,0.13713,0.87402,0.02937,0.94273,0.33225,-1,0.5,0.5,1
4901,395,-0.12334,0.06818,-0.04688,-0.33985,0.59446,-0.72878,0.50196,0.50196,1,0,0.22719,0.88536,0.0932,0.79237,0.60288,-1,0.5,0.5,1
4902,395,-0.12334,0.06818,-0.04688,-0.33985,0.59446,-0.72878,0.50196,0.50196,1,0,0.22719,0.88536,0.0932,0.79237,0.60288,-1,0.5,0.5,1
4903,1083,-0.1211,0.05139,-0.05555,-0.26845,0.32762,-0.90587,0.50196,0.50196,1,0,0.13713,0.87402,0.02937,0.94273,0.33225,-1,0.5,0.5,1
4904,1084,-0.13146,0.05925,-0.04848,-0.40815,0.50724,-0.75902,0.50196,0.50196,1,0,0.21324,0.92453,0.01798,0.83573,0.54884,-1,0.5,0.5,1
4905,395,-0.12334,0.06818,-0.04688,-0.33985,0.59446,-0.72878,0.50196,0.50196,1,0,0.22719,0.88536,0.0932,0.79237,0.60288,-1,0.5,0.5,1
4906,1084,-0.13146,0.05925,-0.04848,-0.40815,0.50724,-0.75902,0.50196,0.50196,1,0,0.21324,0.92453,0.01798,0.83573,0.54884,-1,0.5,0.5,1
4907,388,-0.13846,0.06513,-0.03709,-0.55404,0.64448,-0.52696,0.50196,0.50196,1,0,0.3083,0.96139,0.01348,0.63985,0.76838,-1,0.5,0.5,1
4908,399,-0.10589,0.04155,-0.06014,-0.03932,0.19326,-0.98036,0.50196,0.50196,1,0,0.06923,0.77846,0.47256,0.86806,0.15217,-1,0.5,0.5,1
4909,1083,-0.1211,0.05139,-0.05555,-0.26845,0.32762,-0.90587,0.50196,0.50196,1,0,0.13713,0.87402,0.02937,0.94273,0.33225,-1,0.5,0.5,1
4910,397,-0.11544,0.05516,-0.05599,-0.18536,0.37095,-0.90997,0.50196,0.50196,1,0,0.15525,0.84206,0.19422,0.92158,0.33612,-1,0.5,0.5,1
4911,1085,-0.01957,0.07629,-0.00006,0.21385,-0.97687,-0.00062,0.50196,0.50196,0,0,0.94271,0.8639,-0.78685,-0.17263,0.59251,1,0.5,0.5,1
4912,1086,-0.01957,0.07616,-0.00249,0.39565,-0.89634,0.20009,0.50196,0.50196,0,0,0.93938,0.86846,-0.78222,-0.21473,0.58483,1,0.5,0.5,1
4913,1087,-0.01178,0.07645,-0.00244,0.03822,-0.99518,0.09029,0.50196,0.50196,0,0,0.92475,0.86108,-0.92214,-0.00031,0.38685,1,0.5,0.5,1
4914,1087,-0.01178,0.07645,-0.00244,0.03822,-0.99518,0.09029,0.50196,0.50196,0,0,0.92475,0.86108,-0.92214,-0.00031,0.38685,1,0.5,0.5,1
4915,1088,-0.01178,0.07603,-0.00006,-0.03372,-0.99942,-0.0042,0.50196,0.50196,0,0,0.92321,0.85637,-0.89788,0.02845,0.43931,1,0.5,0.5,1
4916,1085,-0.01957,0.07629,-0.00006,0.21385,-0.97687,-0.00062,0.50196,0.50196,0,0,0.94271,0.8639,-0.78685,-0.17263,0.59251,1,0.5,0.5,1
4917,1087,-0.01178,0.07645,-0.00244,0.03822,-0.99518,0.09029,0.50196,0.50196,0,0,0.92475,0.86108,-0.92214,-0.00031,0.38685,1,0.5,0.5,1
4918,1086,-0.01957,0.07616,-0.00249,0.39565,-0.89634,0.20009,0.50196,0.50196,0,0,0.93938,0.86846,-0.78222,-0.21473,0.58483,1,0.5,0.5,1
4919,1089,-0.01893,0.07506,-0.00588,0.25526,-0.92927,0.26701,0.50196,0.50196,0,0,0.93268,0.87506,-0.87529,-0.10478,0.4721,1,0.5,0.5,1
4920,1089,-0.01893,0.07506,-0.00588,0.25526,-0.92927,0.26701,0.50196,0.50196,0,0,0.93268,0.87506,-0.87529,-0.10478,0.4721,1,0.5,0.5,1
4921,1090,-0.01186,0.07604,-0.00491,0.09702,-0.96094,0.2592,0.50196,0.50196,0,0,0.92117,0.86716,-0.96274,-0.02455,0.26931,1,0.5,0.5,1
4922,1087,-0.01178,0.07645,-0.00244,0.03822,-0.99518,0.09029,0.50196,0.50196,0,0,0.92475,0.86108,-0.92214,-0.00031,0.38685,1,0.5,0.5,1
4923,1086,-0.01957,0.07616,-0.00249,0.39565,-0.89634,0.20009,0.50196,0.50196,0,0,0.93938,0.86846,-0.78222,-0.21473,0.58483,1,0.5,0.5,1
4924,1085,-0.01957,0.07629,-0.00006,0.21385,-0.97687,-0.00062,0.50196,0.50196,0,0,0.94271,0.8639,-0.78685,-0.17263,0.59251,1,0.5,0.5,1
4925,1091,-0.02538,0.07188,-0.00006,0.78863,-0.61486,0.00234,0.50196,0.50196,0,0,0.96207,0.87663,-0.34237,-0.43597,0.83229,1,0.5,0.5,1
4926,1091,-0.02538,0.07188,-0.00006,0.78863,-0.61486,0.00234,0.50196,0.50196,0,0,0.96207,0.87663,-0.34237,-0.43597,0.83229,1,0.5,0.5,1
4927,1092,-0.02435,0.07166,-0.00439,0.84158,-0.50569,0.1898,0.50196,0.50196,0,0,0.95399,0.88223,-0.39645,-0.33966,0.85291,1,0.5,0.5,1
4928,1086,-0.01957,0.07616,-0.00249,0.39565,-0.89634,0.20009,0.50196,0.50196,0,0,0.93938,0.86846,-0.78222,-0.21473,0.58483,1,0.5,0.5,1
4929,1089,-0.01893,0.07506,-0.00588,0.25526,-0.92927,0.26701,0.50196,0.50196,0,0,0.93268,0.87506,-0.87529,-0.10478,0.4721,1,0.5,0.5,1
4930,1086,-0.01957,0.07616,-0.00249,0.39565,-0.89634,0.20009,0.50196,0.50196,0,0,0.93938,0.86846,-0.78222,-0.21473,0.58483,1,0.5,0.5,1
4931,1092,-0.02435,0.07166,-0.00439,0.84158,-0.50569,0.1898,0.50196,0.50196,0,0,0.95399,0.88223,-0.39645,-0.33966,0.85291,1,0.5,0.5,1
4932,1092,-0.02435,0.07166,-0.00439,0.84158,-0.50569,0.1898,0.50196,0.50196,0,0,0.95399,0.88223,-0.39645,-0.33966,0.85291,1,0.5,0.5,1
4933,1093,-0.02434,0.07168,-0.00865,0.75144,-0.55532,0.3563,0.50196,0.50196,0,0,0.94498,0.88667,-0.57292,-0.28133,0.76982,1,0.5,0.5,1
4934,1089,-0.01893,0.07506,-0.00588,0.25526,-0.92927,0.26701,0.50196,0.50196,0,0,0.93268,0.87506,-0.87529,-0.10478,0.4721,1,0.5,0.5,1
4935,1094,-0.01666,0.07414,-0.01,0.09615,-0.86712,0.48873,0.50196,0.50196,0,0,0.92379,0.88175,-0.99479,-0.10047,0.01744,1,0.49341,0.48288,0.99966
4936,1089,-0.01893,0.07506,-0.00588,0.25526,-0.92927,0.26701,0.50196,0.50196,0,0,0.93268,0.87506,-0.87529,-0.10478,0.4721,1,0.5,0.5,1
4937,1093,-0.02434,0.07168,-0.00865,0.75144,-0.55532,0.3563,0.50196,0.50196,0,0,0.94498,0.88667,-0.57292,-0.28133,0.76982,1,0.5,0.5,1
4938,1093,-0.02434,0.07168,-0.00865,0.75144,-0.55532,0.3563,0.50196,0.50196,0,0,0.94498,0.88667,-0.57292,-0.28133,0.76982,1,0.5,0.5,1
4939,1095,-0.01998,0.07022,-0.01357,0.48435,-0.50504,0.71438,0.50196,0.50196,0,0,0.93207,0.89537,-0.86394,-0.14742,0.48153,1,0.5,0.5,1
4940,1094,-0.01666,0.07414,-0.01,0.09615,-0.86712,0.48873,0.50196,0.50196,0,0,0.92379,0.88175,-0.99479,-0.10047,0.01744,1,0.49341,0.48288,0.99966
4941,1094,-0.01666,0.07414,-0.01,0.09615,-0.86712,0.48873,0.50196,0.50196,0,0,0.92379,0.88175,-0.99479,-0.10047,0.01744,1,0.49341,0.48288,0.99966
4942,1095,-0.01998,0.07022,-0.01357,0.48435,-0.50504,0.71438,0.50196,0.50196,0,0,0.93207,0.89537,-0.86394,-0.14742,0.48153,1,0.5,0.5,1
4943,1096,-0.01292,0.06829,-0.01737,-0.09474,-0.63383,0.76765,0.50196,0.50196,0,0,0.91685,0.90124,-0.94721,-0.17987,-0.26541,1,0.5,0.5,1
4944,1097,-0.01182,0.07274,-0.01077,-0.3582,-0.73005,0.582,0.50196,0.50196,0,0,0.91202,0.88924,-0.37,-0.46133,-0.8064,1,0.49432,0.50694,0.99992
4945,1094,-0.01666,0.07414,-0.01,0.09615,-0.86712,0.48873,0.50196,0.50196,0,0,0.92379,0.88175,-0.99479,-0.10047,0.01744,1,0.49341,0.48288,0.99966
4946,1096,-0.01292,0.06829,-0.01737,-0.09474,-0.63383,0.76765,0.50196,0.50196,0,0,0.91685,0.90124,-0.94721,-0.17987,-0.26541,1,0.5,0.5,1
4947,1098,-0.01196,0.07488,-0.00806,-0.33352,-0.82549,0.45534,0.50196,0.50196,0,0,0.90849,0.89101,0.46471,-0.5642,-0.68244,1,0.48102,0.62837,0.98287
4948,1094,-0.01666,0.07414,-0.01,0.09615,-0.86712,0.48873,0.50196,0.50196,0,0,0.92379,0.88175,-0.99479,-0.10047,0.01744,1,0.49341,0.48288,0.99966
4949,1097,-0.01182,0.07274,-0.01077,-0.3582,-0.73005,0.582,0.50196,0.50196,0,0,0.91202,0.88924,-0.37,-0.46133,-0.8064,1,0.49432,0.50694,0.99992
4950,1098,-0.01196,0.07488,-0.00806,-0.33352,-0.82549,0.45534,0.50196,0.50196,0,0,0.90849,0.89101,0.46471,-0.5642,-0.68244,1,0.48102,0.62837,0.98287
4951,1099,-0.01192,0.07519,-0.00711,0.05532,-0.95089,0.30453,0.50196,0.50196,0,0,0.90491,0.89222,0.61369,-0.20821,-0.7616,1,0.50487,0.50597,0.99994
4952,1094,-0.01666,0.07414,-0.01,0.09615,-0.86712,0.48873,0.50196,0.50196,0,0,0.92379,0.88175,-0.99479,-0.10047,0.01744,1,0.49341,0.48288,0.99966
4953,1097,-0.01182,0.07274,-0.01077,-0.3582,-0.73005,0.582,0.50196,0.50196,0,0,0.91202,0.88924,-0.37,-0.46133,-0.8064,1,0.49432,0.50694,0.99992
4954,1096,-0.01292,0.06829,-0.01737,-0.09474,-0.63383,0.76765,0.50196,0.50196,0,0,0.91685,0.90124,-0.94721,-0.17987,-0.26541,1,0.5,0.5,1
4955,1100,-0.00802,0.06769,-0.01287,-0.56958,-0.59218,0.57,0.50196,0.50196,0,0,0.90704,0.90609,-0.49608,-0.30526,-0.81285,1,0.5,0.5,1
4956,1100,-0.00802,0.06769,-0.01287,-0.56958,-0.59218,0.57,0.50196,0.50196,0,0,0.90704,0.90609,-0.49608,-0.30526,-0.81285,1,0.5,0.5,1
4957,1101,-0.01084,0.07303,-0.00963,-0.58456,-0.6757,0.44914,0.50196,0.50196,0,0,0.90466,0.89255,-0.12521,-0.47181,-0.87276,1,0.46902,0.50095,0.99904
4958,1097,-0.01182,0.07274,-0.01077,-0.3582,-0.73005,0.582,0.50196,0.50196,0,0,0.91202,0.88924,-0.37,-0.46133,-0.8064,1,0.49432,0.50694,0.99992
4959,1101,-0.01084,0.07303,-0.00963,-0.58456,-0.6757,0.44914,0.50196,0.50196,0,0,0.90466,0.89255,-0.12521,-0.47181,-0.87276,1,0.46902,0.50095,0.99904
4960,1100,-0.00802,0.06769,-0.01287,-0.56958,-0.59218,0.57,0.50196,0.50196,0,0,0.90704,0.90609,-0.49608,-0.30526,-0.81285,1,0.5,0.5,1
4961,1102,-0.00547,0.06779,-0.00998,-0.69092,-0.60066,0.4023,0.50196,0.50196,0,0,0.89681,0.91056,-0.27776,-0.29321,-0.91481,1,0.5,0.5,1
4962,1102,-0.00547,0.06779,-0.00998,-0.69092,-0.60066,0.4023,0.50196,0.50196,0,0,0.89681,0.91056,-0.27776,-0.29321,-0.91481,1,0.5,0.5,1
4963,1103,-0.01005,0.07352,-0.00742,-0.63691,-0.70841,0.30415,0.50196,0.50196,0,0,0.89651,0.89482,-0.06881,-0.34071,-0.93765,1,0.49407,0.48924,0.99985
4964,1101,-0.01084,0.07303,-0.00963,-0.58456,-0.6757,0.44914,0.50196,0.50196,0,0,0.90466,0.89255,-0.12521,-0.47181,-0.87276,1,0.46902,0.50095,0.99904
4965,1103,-0.01005,0.07352,-0.00742,-0.63691,-0.70841,0.30415,0.50196,0.50196,0,0,0.89651,0.89482,-0.06881,-0.34071,-0.93765,1,0.49407,0.48924,0.99985
4966,1102,-0.00547,0.06779,-0.00998,-0.69092,-0.60066,0.4023,0.50196,0.50196,0,0,0.89681,0.91056,-0.27776,-0.29321,-0.91481,1,0.5,0.5,1
4967,1104,-0.00368,0.06796,-0.00491,-0.76128,-0.5813,0.28729,0.50196,0.50196,0,0,0.88471,0.91341,-0.19154,-0.2217,-0.95612,1,0.5,0.5,1
4968,1104,-0.00368,0.06796,-0.00491,-0.76128,-0.5813,0.28729,0.50196,0.50196,0,0,0.88471,0.91341,-0.19154,-0.2217,-0.95612,1,0.5,0.5,1
4969,1105,-0.00894,0.07392,-0.0041,-0.6275,-0.73266,0.26354,0.50196,0.50196,0,0,0.88645,0.89871,-0.15385,-0.21513,-0.96439,1,0.48265,0.49083,0.99961
4970,1103,-0.01005,0.07352,-0.00742,-0.63691,-0.70841,0.30415,0.50196,0.50196,0,0,0.89651,0.89482,-0.06881,-0.34071,-0.93765,1,0.49407,0.48924,0.99985
4971,1105,-0.00894,0.07392,-0.0041,-0.6275,-0.73266,0.26354,0.50196,0.50196,0,0,0.88645,0.89871,-0.15385,-0.21513,-0.96439,1,0.48265,0.49083,0.99961
4972,1106,-0.012,0.07598,-0.00491,-0.59644,-0.77447,0.21085,0.50196,0.50196,0,0,0.8936,0.88138,-0.09746,-0.19086,-0.97677,1,0.45917,0.50056,0.99833
4973,1103,-0.01005,0.07352,-0.00742,-0.63691,-0.70841,0.30415,0.50196,0.50196,0,0,0.89651,0.89482,-0.06881,-0.34071,-0.93765,1,0.49407,0.48924,0.99985
4974,1107,-0.01199,0.07626,-0.00249,-0.48919,-0.85838,0.15453,0.50196,0.50196,0,0,0.88684,0.88032,-0.16665,-0.08193,-0.98261,1,0.4825,0.52197,0.99921
4975,1106,-0.012,0.07598,-0.00491,-0.59644,-0.77447,0.21085,0.50196,0.50196,0,0,0.8936,0.88138,-0.09746,-0.19086,-0.97677,1,0.45917,0.50056,0.99833
4976,1105,-0.00894,0.07392,-0.0041,-0.6275,-0.73266,0.26354,0.50196,0.50196,0,0,0.88645,0.89871,-0.15385,-0.21513,-0.96439,1,0.48265,0.49083,0.99961
4977,1106,-0.012,0.07598,-0.00491,-0.59644,-0.77447,0.21085,0.50196,0.50196,0,0,0.8936,0.88138,-0.09746,-0.19086,-0.97677,1,0.45917,0.50056,0.99833
4978,1108,-0.01192,0.07519,-0.00711,-0.62104,-0.74097,0.25549,0.50196,0.50196,0,0,0.90162,0.88233,-0.06618,-0.27524,-0.9591,1,0.48267,0.83711,0.86886
4979,1103,-0.01005,0.07352,-0.00742,-0.63691,-0.70841,0.30415,0.50196,0.50196,0,0,0.89651,0.89482,-0.06881,-0.34071,-0.93765,1,0.49407,0.48924,0.99985
4980,1109,-0.00794,0.07471,-0.00006,-0.55251,-0.8335,0.00339,0.50196,0.50196,0,0,0.87695,0.89668,-0.20227,0.13013,-0.97064,1,0.5,0.5,1
4981,1107,-0.01199,0.07626,-0.00249,-0.48919,-0.85838,0.15453,0.50196,0.50196,0,0,0.88684,0.88032,-0.16665,-0.08193,-0.98261,1,0.4825,0.52197,0.99921
4982,1105,-0.00894,0.07392,-0.0041,-0.6275,-0.73266,0.26354,0.50196,0.50196,0,0,0.88645,0.89871,-0.15385,-0.21513,-0.96439,1,0.48265,0.49083,0.99961
4983,1110,-0.01197,0.07647,-0.00006,-0.40095,-0.9161,0.00205,0.50196,0.50196,0,0,0.88081,0.87927,-0.07535,0.03075,-0.99668,1,0.5,0.5,1
4984,1107,-0.01199,0.07626,-0.00249,-0.48919,-0.85838,0.15453,0.50196,0.50196,0,0,0.88684,0.88032,-0.16665,-0.08193,-0.98261,1,0.4825,0.52197,0.99921
4985,1109,-0.00794,0.07471,-0.00006,-0.55251,-0.8335,0.00339,0.50196,0.50196,0,0,0.87695,0.89668,-0.20227,0.13013,-0.97064,1,0.5,0.5,1
4986,1111,-0.00181,0.06812,-0.00006,-0.79491,-0.60672,0.00389,0.50196,0.50196,0,0,0.87304,0.91556,-0.04144,0.04789,-0.99799,1,0.5,0.5,1
4987,1109,-0.00794,0.07471,-0.00006,-0.55251,-0.8335,0.00339,0.50196,0.50196,0,0,0.87695,0.89668,-0.20227,0.13013,-0.97064,1,0.5,0.5,1
4988,1105,-0.00894,0.07392,-0.0041,-0.6275,-0.73266,0.26354,0.50196,0.50196,0,0,0.88645,0.89871,-0.15385,-0.21513,-0.96439,1,0.48265,0.49083,0.99961
4989,1105,-0.00894,0.07392,-0.0041,-0.6275,-0.73266,0.26354,0.50196,0.50196,0,0,0.88645,0.89871,-0.15385,-0.21513,-0.96439,1,0.48265,0.49083,0.99961
4990,1104,-0.00368,0.06796,-0.00491,-0.76128,-0.5813,0.28729,0.50196,0.50196,0,0,0.88471,0.91341,-0.19154,-0.2217,-0.95612,1,0.5,0.5,1
4991,1111,-0.00181,0.06812,-0.00006,-0.79491,-0.60672,0.00389,0.50196,0.50196,0,0,0.87304,0.91556,-0.04144,0.04789,-0.99799,1,0.5,0.5,1
4992,1112,-0.00039,0.06203,-0.0071,-0.88462,-0.33908,0.32011,0.50196,0.50196,0,0,0.89074,0.93211,-0.23404,-0.27091,-0.93372,1,0.5,0.5,1
4993,1104,-0.00368,0.06796,-0.00491,-0.76128,-0.5813,0.28729,0.50196,0.50196,0,0,0.88471,0.91341,-0.19154,-0.2217,-0.95612,1,0.5,0.5,1
4994,1102,-0.00547,0.06779,-0.00998,-0.69092,-0.60066,0.4023,0.50196,0.50196,0,0,0.89681,0.91056,-0.27776,-0.29321,-0.91481,1,0.5,0.5,1
4995,1102,-0.00547,0.06779,-0.00998,-0.69092,-0.60066,0.4023,0.50196,0.50196,0,0,0.89681,0.91056,-0.27776,-0.29321,-0.91481,1,0.5,0.5,1
4996,1113,-0.00268,0.06192,-0.01237,-0.79927,-0.34239,0.49389,0.50196,0.50196,0,0,0.90097,0.9281,-0.39126,-0.32732,-0.8601,1,0.5,0.5,1
4997,1112,-0.00039,0.06203,-0.0071,-0.88462,-0.33908,0.32011,0.50196,0.50196,0,0,0.89074,0.93211,-0.23404,-0.27091,-0.93372,1,0.5,0.5,1
4998,1113,-0.00268,0.06192,-0.01237,-0.79927,-0.34239,0.49389,0.50196,0.50196,0,0,0.90097,0.9281,-0.39126,-0.32732,-0.8601,1,0.5,0.5,1
4999,1102,-0.00547,0.06779,-0.00998,-0.69092,-0.60066,0.4023,0.50196,0.50196,0,0,0.89681,0.91056,-0.27776,-0.29321,-0.91481,1,0.5,0.5,1
5000,1100,-0.00802,0.06769,-0.01287,-0.56958,-0.59218,0.57,0.50196,0.50196,0,0,0.90704,0.90609,-0.49608,-0.30526,-0.81285,1,0.5,0.5,1
5001,1112,-0.00039,0.06203,-0.0071,-0.88462,-0.33908,0.32011,0.50196,0.50196,0,0,0.89074,0.93211,-0.23404,-0.27091,-0.93372,1,0.5,0.5,1
5002,1113,-0.00268,0.06192,-0.01237,-0.79927,-0.34239,0.49389,0.50196,0.50196,0,0,0.90097,0.9281,-0.39126,-0.32732,-0.8601,1,0.5,0.5,1
5003,1114,-0.00141,0.05529,-0.01169,-0.88043,0.09954,0.4636,0.50196,0.50196,0,0,0.90666,0.9458,-0.44552,-0.50836,-0.73694,1,0.5,0.5,1
5004,1114,-0.00141,0.05529,-0.01169,-0.88043,0.09954,0.4636,0.50196,0.50196,0,0,0.90666,0.9458,-0.44552,-0.50836,-0.73694,1,0.5,0.5,1
5005,1115,0.00082,0.05538,-0.0064,-0.91411,0.17409,0.36619,0.50196,0.50196,0,0,0.89873,0.95213,-0.40226,-0.50262,-0.76522,1,0.5,0.5,1
5006,1112,-0.00039,0.06203,-0.0071,-0.88462,-0.33908,0.32011,0.50196,0.50196,0,0,0.89074,0.93211,-0.23404,-0.27091,-0.93372,1,0.5,0.5,1
5007,1116,0.00343,0.05534,-0.00006,-0.99286,0.11926,0.00263,0.50196,0.50196,0,0,0.88837,0.9611,-0.06687,-0.53817,-0.84018,1,0.5,0.5,1
5008,1112,-0.00039,0.06203,-0.0071,-0.88462,-0.33908,0.32011,0.50196,0.50196,0,0,0.89074,0.93211,-0.23404,-0.27091,-0.93372,1,0.5,0.5,1
5009,1115,0.00082,0.05538,-0.0064,-0.91411,0.17409,0.36619,0.50196,0.50196,0,0,0.89873,0.95213,-0.40226,-0.50262,-0.76522,1,0.5,0.5,1
5010,1116,0.00343,0.05534,-0.00006,-0.99286,0.11926,0.00263,0.50196,0.50196,0,0,0.88837,0.9611,-0.06687,-0.53817,-0.84018,1,0.5,0.5,1
5011,1117,0.00041,0.06353,-0.00006,-0.89656,-0.44291,0.00241,0.50196,0.50196,0,0,0.87461,0.93229,0.0482,-0.10298,-0.99351,1,0.5,0.5,1
5012,1112,-0.00039,0.06203,-0.0071,-0.88462,-0.33908,0.32011,0.50196,0.50196,0,0,0.89074,0.93211,-0.23404,-0.27091,-0.93372,1,0.5,0.5,1
5013,1117,0.00041,0.06353,-0.00006,-0.89656,-0.44291,0.00241,0.50196,0.50196,0,0,0.87461,0.93229,0.0482,-0.10298,-0.99351,1,0.5,0.5,1
5014,1111,-0.00181,0.06812,-0.00006,-0.79491,-0.60672,0.00389,0.50196,0.50196,0,0,0.87304,0.91556,-0.04144,0.04789,-0.99799,1,0.5,0.5,1
5015,1104,-0.00368,0.06796,-0.00491,-0.76128,-0.5813,0.28729,0.50196,0.50196,0,0,0.88471,0.91341,-0.19154,-0.2217,-0.95612,1,0.5,0.5,1
5016,1104,-0.00368,0.06796,-0.00491,-0.76128,-0.5813,0.28729,0.50196,0.50196,0,0,0.88471,0.91341,-0.19154,-0.2217,-0.95612,1,0.5,0.5,1
5017,1112,-0.00039,0.06203,-0.0071,-0.88462,-0.33908,0.32011,0.50196,0.50196,0,0,0.89074,0.93211,-0.23404,-0.27091,-0.93372,1,0.5,0.5,1
